,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,delta_t_prev,delta_t,del_delta_t,knee_angular_vel_r_prev,knee_angular_vel_r,knee_angular_acc_r,ankle_angular_vel_r_prev,ankle_angular_vel_r,ankle_angular_acc_r,knee_angular_vel_l_prev,knee_angular_vel_l,knee_angular_acc_l,ankle_angular_vel_l_prev,ankle_angular_vel_l,ankle_angular_acc_l
7522,4.845,-22.41207529,0.27525767,-25.36878311,-126.8542004,4.835,4.84,-19.56463453,-17.99184275,-16.36293034,-5.90616074,-5.97567921,-6.15116836,-5.82671102,-5.9626239,-6.14990324,3.0967264,3.14380413,3.26647084,0.005,0.005,0.005,314.558356,325.782482,2244.8252,-13.903694,-35.09783,-4238.8272,-27.182576,-37.455868,-2054.6584,9.415546,24.533342,3023.5592
7523,4.85,-23.54947073,0.07968553,-25.58695422,-127.9381635,4.84,4.845,-17.99184275,-16.36293034,-14.77969604,-5.97567921,-6.15116836,-6.29470876,-5.9626239,-6.14990324,-6.28487072,3.14380413,3.26647084,3.29978347,0.005,0.005,0.005,325.782482,316.64686,-1827.1244,-35.09783,-28.70808,1277.95,-37.455868,-26.993496,2092.4744,24.533342,6.662526,-3574.1632
7524,4.855,-24.78566732,-0.11554345,-25.82388955,-128.9901003,4.845,4.85,-16.36293034,-14.77969604,-13.21897951,-6.15116836,-6.29470876,-6.47553563,-6.14990324,-6.28487072,-6.45467956,3.26647084,3.29978347,3.34187558,0.005,0.005,0.005,316.64686,312.143306,-900.7108,-28.70808,-36.165374,-1491.4588,-26.993496,-33.961768,-1393.6544,6.662526,8.418422,351.1792
7525,4.86,-26.0595489,-0.30431789,-26.07418291,-130.0062692,4.85,4.855,-14.77969604,-13.21897951,-11.69001798,-6.29470876,-6.47553563,-6.68969672,-6.28487072,-6.45467956,-6.65406514,3.29978347,3.34187558,3.39684694,0.005,0.005,0.005,312.143306,305.792306,-1270.2,-36.165374,-42.832218,-1333.3688,-33.961768,-39.877116,-1183.0696,8.418422,10.994272,515.17
7526,4.865,-27.29674509,-0.48042994,-26.32796954,-130.9801069,4.855,4.86,-13.21897951,-11.69001798,-10.21380708,-6.47553563,-6.68969672,-6.91472703,-6.45467956,-6.65406514,-6.81973399,3.34187558,3.39684694,3.40026744,0.005,0.005,0.005,305.792306,295.24218,-2110.0252,-42.832218,-45.006062,-434.7688,-39.877116,-33.13377,1348.6692,10.994272,0.6841,-2062.0344
7527,4.87,-28.52503595,-0.63101028,-26.57236914,-131.90406,4.86,4.865,-11.69001798,-10.21380708,-8.82646609,-6.68969672,-6.91472703,-7.13189474,-6.65406514,-6.81973399,-7.02491704,3.39684694,3.40026744,3.42945181,0.005,0.005,0.005,295.24218,277.468198,-3554.7964,-45.006062,-43.433542,314.504,-33.13377,-41.03661,-1580.568,0.6841,5.836874,1030.5548
7528,4.875,-29.46842765,-0.76021211,-26.79277138,-132.7707464,4.865,4.87,-10.21380708,-8.82646609,-7.51376801,-6.91472703,-7.13189474,-7.36487567,-6.81973399,-7.02491704,-7.26698634,3.40026744,3.42945181,3.4450811,0.005,0.005,0.005,277.468198,262.539616,-2985.7164,-43.433542,-46.596186,-632.5288,-41.03661,-48.41386,-1475.45,5.836874,3.125858,-542.2032
7529,4.88,-30.03478291,-0.8643943,-26.97475191,-133.5726262,4.87,4.875,-8.82646609,-7.51376801,-6.33154892,-7.13189474,-7.36487567,-7.58273794,-7.02491704,-7.26698634,-7.46722704,3.42945181,3.4450811,3.4308724,0.005,0.005,0.005,262.539616,236.443818,-5219.1596,-46.596186,-43.572454,604.7464,-48.41386,-40.04814,1673.144,3.125858,-2.84174,-1193.5196
7530,4.885,-30.17219982,-0.93832517,-27.10528386,-134.3027861,4.875,4.88,-7.51376801,-6.33154892,-5.29844777,-7.36487567,-7.58273794,-7.74224776,-7.26698634,-7.46722704,-7.71905571,3.4450811,3.4308724,3.43824822,0.005,0.005,0.005,236.443818,206.62023,-5964.7176,-43.572454,-31.901964,2334.098,-40.04814,-50.365734,-2063.5188,-2.84174,1.475164,863.3808
7531,4.89,-29.83619588,-0.97734906,-27.17666006,-134.9566337,4.88,4.885,-6.33154892,-5.29844777,-4.42489728,-7.58273794,-7.74224776,-7.86299678,-7.46722704,-7.71905571,-7.97942617,3.4308724,3.43824822,3.43131742,0.005,0.005,0.005,206.62023,174.710098,-6382.0264,-31.901964,-24.149804,1550.432,-50.365734,-52.074092,-341.6716,1.475164,-1.38616,-572.2648
7532,4.895,-28.99166551,-0.97770069,-27.18798757,-135.5324994,4.885,4.89,-5.29844777,-4.42489728,-3.72229759,-7.74224776,-7.86299678,-7.97604336,-7.71905571,-7.97942617,-8.26718551,3.43824822,3.43131742,3.40900295,0.005,0.005,0.005,174.710098,140.519938,-6838.032,-24.149804,-22.609316,308.0976,-52.074092,-57.551868,-1095.5552,-1.38616,-4.462894,-615.3468
7533,4.9,-27.61487979,-0.93680401,-27.14515084,-136.0300408,4.89,4.895,-4.42489728,-3.72229759,-3.20049871,-7.86299678,-7.97604336,-8.03198162,-7.97942617,-8.26718551,-8.55696257,3.43131742,3.40900295,3.39161483,0.005,0.005,0.005,140.519938,104.359776,-7232.0324,-22.609316,-11.187652,2284.3328,-57.551868,-57.955412,-80.7088,-4.462894,-3.477624,197.054
7534,4.905,-25.69542885,-0.85352112,-27.06088957,-136.4492359,4.895,4.9,-3.72229759,-3.20049871,-2.91674538,-7.97604336,-8.03198162,-7.97532969,-8.26718551,-8.55696257,-8.83169936,3.40900295,3.39161483,3.33650929,0.005,0.005,0.005,104.359776,56.750666,-9521.822,-11.187652,11.330386,4503.6076,-57.955412,-54.947358,601.6108,-3.477624,-11.021108,-1508.6968
7535,4.91,-23.2379136,-0.72831908,-26.95516075,-136.790189,4.9,4.905,-3.20049871,-2.91674538,-2.78526839,-8.03198162,-7.97532969,-7.98825208,-8.55696257,-8.83169936,-9.14903843,3.39161483,3.33650929,3.27458451,0.005,0.005,0.005,56.750666,26.295398,-6091.0536,11.330386,-2.584478,-2782.9728,-54.947358,-63.467814,-1704.0912,-11.021108,-12.384956,-272.7696
7536,4.915,-20.2632142,-0.56333068,-26.85300391,-137.0530489,4.905,4.91,-2.91674538,-2.78526839,-2.86791203,-7.97532969,-7.98825208,-7.88494971,-8.83169936,-9.14903843,-9.49167601,3.33650929,3.27458451,3.21433744,0.005,0.005,0.005,26.295398,-16.528728,-8564.8252,-2.584478,20.660474,4648.9904,-63.467814,-68.527516,-1011.9404,-12.384956,-12.049414,67.1084
7537,4.92,-16.80919511,-0.36229694,-26.78065081,-137.2378337,4.91,4.915,-2.78526839,-2.86791203,-3.07980849,-7.98825208,-7.88494971,-7.84619114,-9.14903843,-9.49167601,-9.83312495,3.27458451,3.21433744,3.12619166,0.005,0.005,0.005,-16.528728,-42.379292,-5170.1128,20.660474,7.751714,-2581.752,-68.527516,-68.289788,47.5456,-12.049414,-17.629156,-1115.9484
7538,4.925,-12.93067777,-0.13039306,-26.76473298,-137.3440725,4.915,4.92,-2.86791203,-3.07980849,-3.48359441,-7.88494971,-7.84619114,-7.72327441,-9.49167601,-9.83312495,-10.1904279,3.21433744,3.12619166,3.01472442,0.005,0.005,0.005,-42.379292,-80.757184,-7675.5784,7.751714,24.583346,3366.3264,-68.289788,-71.46059,-634.1604,-17.629156,-22.293448,-932.8584
7539,4.93,-8.69850681,0.12604815,-26.83241847,-137.3700349,4.92,4.925,-3.07980849,-3.48359441,-3.98464696,-7.84619114,-7.72327441,-7.64625589,-9.83312495,-10.1904279,-10.554298,3.12619166,3.01472442,2.87105812,0.005,0.005,0.005,-80.757184,-100.21051,-3890.6652,24.583346,15.403704,-1835.9284,-71.46059,-72.77402,-262.686,-22.293448,-28.73326,-1287.9624
7540,4.935,-4.19759386,0.39989175,-27.00322059,-137.3125363,4.925,4.93,-3.48359441,-3.98464696,-4.58547602,-7.72327441,-7.64625589,-7.56938323,-10.1904279,-10.554298,-10.95727129,3.01472442,2.87105812,2.72296311,0.005,0.005,0.005,-100.21051,-120.165812,-3991.0604,15.403704,15.374532,-5.8344,-72.77402,-80.594658,-1564.1276,-28.73326,-29.619002,-177.1484
7541,4.94,0.47610553,0.68360674,-27.29308985,-137.1664168,4.93,4.935,-3.98464696,-4.58547602,-5.25864345,-7.64625589,-7.56938323,-7.50731048,-10.554298,-10.95727129,-11.37118542,2.87105812,2.72296311,2.54697822,0.005,0.005,0.005,-120.165812,-134.633486,-2893.5348,15.374532,12.41455,-591.9964,-80.594658,-82.782826,-437.6336,-29.619002,-35.196978,-1115.5952
7542,4.945,5.21965775,0.96969332,-27.71605816,-136.9239662,4.935,4.94,-4.58547602,-5.25864345,-5.97718316,-7.56938323,-7.50731048,-7.45679547,-10.95727129,-11.37118542,-11.80743883,2.72296311,2.54697822,2.34723131,0.005,0.005,0.005,-134.633486,-143.707942,-1814.8912,12.41455,10.103002,-462.3096,-82.782826,-87.250682,-893.5712,-35.196978,-39.949382,-950.4808
7543,3.22,-11.20388854,0.20049902,67.51253822,1.70183745,3.21,3.215,-55.82382377,-56.81152669,-57.73791263,-27.34298117,-26.58538503,-25.89501327,-15.84077102,-15.39386381,-14.9615377,-9.48734961,-9.17257175,-8.94413167,0.005,0.005,0.005,-197.540584,-185.277188,2452.6792,151.519228,138.074352,-2688.9752,89.381442,86.465222,-583.244,62.955572,45.688016,-3453.5112
7544,3.225,-8.70795933,0.33995764,64.7753545,0.49346121,3.215,3.22,-56.81152669,-57.73791263,-58.57016579,-26.58538503,-25.89501327,-25.25049857,-15.39386381,-14.9615377,-14.50664999,-9.17257175,-8.94413167,-8.73480368,0.005,0.005,0.005,-185.277188,-166.450632,3765.3112,138.074352,128.90294,-1834.2824,86.465222,90.977542,902.464,45.688016,41.865598,-764.4836
7545,3.23,-6.37486043,0.46714757,62.08321142,-0.76141813,3.22,3.225,-57.73791263,-58.57016579,-59.33005009,-25.89501327,-25.25049857,-24.64578968,-14.9615377,-14.50664999,-14.07100894,-8.94413167,-8.73480368,-8.52032069,0.005,0.005,0.005,-166.450632,-151.97686,2894.7544,128.90294,120.941778,-1592.2324,90.977542,87.12821,-769.8664,41.865598,42.896598,206.2
7546,3.235,-4.24416254,0.58088407,59.43077104,-2.06055045,3.225,3.23,-58.57016579,-59.33005009,-59.99896026,-25.25049857,-24.64578968,-24.12381219,-14.50664999,-14.07100894,-13.62533822,-8.73480368,-8.52032069,-8.35866502,0.005,0.005,0.005,-151.97686,-133.782034,3638.9652,120.941778,104.395498,-3309.256,87.12821,89.134144,401.1868,42.896598,32.331134,-2113.0928
7547,3.24,-2.34706243,0.6804151,56.82873602,-3.39969433,3.23,3.235,-59.33005009,-59.99896026,-60.59197404,-24.64578968,-24.12381219,-23.62772375,-14.07100894,-13.62533822,-13.1904107,-8.52032069,-8.35866502,-8.18456249,0.005,0.005,0.005,-133.782034,-118.602756,3035.8556,104.395498,99.217688,-1035.562,89.134144,86.985504,-429.728,32.331134,34.820506,497.8744
7548,3.245,-0.69509435,0.76662273,54.28622212,-4.77522947,3.235,3.24,-59.99896026,-60.59197404,-61.06310655,-24.12381219,-23.62772375,-23.23424714,-13.62533822,-13.1904107,-12.7249026,-8.35866502,-8.18456249,-8.05728519,0.005,0.005,0.005,-118.602756,-94.226502,4875.2508,99.217688,78.695322,-4104.4732,86.985504,93.10162,1223.2232,34.820506,25.45546,-1873.0092
7549,3.25,0.68506157,0.83804324,51.80920168,-6.18346379,3.24,3.245,-60.59197404,-61.06310655,-61.52249413,-23.62772375,-23.23424714,-22.73993223,-13.1904107,-12.7249026,-12.32811087,-8.18456249,-8.05728519,-7.87378226,0.005,0.005,0.005,-94.226502,-91.877516,469.7972,78.695322,98.862982,4033.532,93.10162,79.358346,-2748.6548,25.45546,36.700586,2249.0252
7550,3.255,1.78929485,0.89493136,49.39909957,-7.6209095,3.245,3.25,-61.06310655,-61.52249413,-61.92861638,-23.23424714,-22.73993223,-22.2810861,-12.7249026,-12.32811087,-11.92733716,-8.05728519,-7.87378226,-7.68455085,0.005,0.005,0.005,-91.877516,-81.22445,2130.6132,98.862982,91.769226,-1418.7512,79.358346,80.154742,159.2792,36.700586,37.846282,229.1392
7551,3.26,2.62579069,0.93828582,47.05987205,-9.08292221,3.25,3.255,-61.52249413,-61.92861638,-62.23308994,-22.73993223,-22.2810861,-21.80563065,-12.32811087,-11.92733716,-11.50119112,-7.87378226,-7.68455085,-7.51813796,0.005,0.005,0.005,-81.22445,-60.894712,4065.9476,91.769226,95.09109,664.3728,80.154742,85.229208,1014.8932,37.846282,33.282578,-912.7408
7552,3.265,3.21059151,0.96943058,44.78720992,-10.56648295,3.255,3.26,-61.92861638,-62.23308994,-62.52979534,-22.2810861,-21.80563065,-21.33412934,-11.92733716,-11.50119112,-11.11541984,-7.68455085,-7.51813796,-7.32326821,0.005,0.005,0.005,-60.894712,-59.34108,310.7264,95.09109,94.300262,-158.1656,85.229208,77.154256,-1614.9904,33.282578,38.97395,1138.2744
7553,3.27,3.56594919,0.98992353,42.58418942,-12.06787077,3.26,3.265,-62.23308994,-62.52979534,-62.73350804,-21.80563065,-21.33412934,-20.85312489,-11.50119112,-11.11541984,-10.69921232,-7.51813796,-7.32326821,-7.1410398,0.005,0.005,0.005,-59.34108,-40.74254,3719.708,94.300262,96.20089,380.1256,77.154256,83.241504,1217.4496,38.97395,36.445682,-505.6536
7554,3.275,3.71852402,1.00145765,40.45427551,-13.58529578,3.265,3.27,-62.52979534,-62.73350804,-62.93488651,-21.33412934,-20.85312489,-20.31714971,-11.11541984,-10.69921232,-10.32796723,-7.32326821,-7.1410398,-6.95380226,0.005,0.005,0.005,-40.74254,-40.275694,93.3692,96.20089,107.195036,2198.8292,83.241504,74.249018,-1798.4972,36.445682,37.447508,200.3652
7555,3.28,3.69759144,1.00576233,38.40139986,-15.11897045,3.27,3.275,-62.73350804,-62.93488651,-63.07524673,-20.85312489,-20.31714971,-19.82646771,-10.69921232,-10.32796723,-9.93350525,-7.1410398,-6.95380226,-6.77844466,0.005,0.005,0.005,-40.275694,-28.072044,2440.73,107.195036,98.1364,-1811.7272,74.249018,78.892396,928.6756,37.447508,35.07152,-475.1976
7556,3.285,3.53339141,1.00451269,36.43267135,-16.67085444,3.275,3.28,-62.93488651,-63.07524673,-63.16797975,-20.31714971,-19.82646771,-19.30579629,-10.32796723,-9.93350525,-9.54555324,-6.95380226,-6.77844466,-6.60660764,0.005,0.005,0.005,-28.072044,-18.546604,1905.088,98.1364,104.134284,1199.5768,78.892396,77.590402,-260.3988,35.07152,34.367404,-140.8232
7557,3.29,3.25569743,0.99925321,34.53963364,-18.24635603,3.28,3.285,-63.07524673,-63.16797975,-63.21327996,-19.82646771,-19.30579629,-18.79554519,-9.93350525,-9.54555324,-9.15919094,-6.77844466,-6.60660764,-6.43696427,0.005,0.005,0.005,-18.546604,-9.060042,1897.3124,104.134284,102.05022,-416.8128,77.590402,77.27246,-63.5884,34.367404,33.928674,-87.746
7558,3.295,2.89263149,0.99133855,32.70857341,-19.85160588,3.285,3.29,-63.16797975,-63.21327996,-63.21815981,-19.30579629,-18.79554519,-18.28676407,-9.54555324,-9.15919094,-8.77861422,-6.60660764,-6.43696427,-6.26885913,0.005,0.005,0.005,-9.060042,-0.97597,1616.8144,102.05022,101.756224,-58.7992,77.27246,76.115344,-231.4232,33.928674,33.621028,-61.5292
7559,3.3,2.46973886,0.98189372,30.91834797,-21.49358131,3.29,3.295,-63.21327996,-63.21815981,-63.18070411,-18.79554519,-18.28676407,-17.78361993,-9.15919094,-8.77861422,-8.40200912,-6.43696427,-6.26885913,-6.10154317,0.005,0.005,0.005,-0.97597,7.49114,1693.422,101.756224,100.628828,-225.4792,76.115344,75.32102,-158.8648,33.621028,33.463192,-31.5672
7560,3.305,2.00933211,0.97179515,29.1531816,-23.17821395,3.295,3.3,-63.21815981,-63.18070411,-63.10049996,-18.28676407,-17.78361993,-17.28288317,-8.77861422,-8.40200912,-8.0294453,-6.26885913,-6.10154317,-5.94203054,0.005,0.005,0.005,7.49114,16.04083,1709.938,100.628828,100.147352,-96.2952,75.32102,74.512764,-161.6512,33.463192,31.902526,-312.1332
7561,3.31,1.53009631,0.96167249,27.40074093,-24.91060136,3.3,3.305,-63.18070411,-63.10049996,-62.97609665,-17.78361993,-17.28288317,-16.78460642,-8.40200912,-8.0294453,-7.65925792,-6.10154317,-5.94203054,-5.78793021,0.005,0.005,0.005,16.04083,24.880662,1767.9664,100.147352,99.65535,-98.4004,74.512764,74.037476,-95.0576,31.902526,30.820066,-216.492
7562,3.315,1.04693156,0.95192888,25.65362041,-26.69304018,3.305,3.31,-63.10049996,-62.97609665,-62.8081665,-17.28288317,-16.78460642,-16.28131902,-8.0294453,-7.65925792,-7.29459954,-5.94203054,-5.78793021,-5.63752772,0.005,0.005,0.005,24.880662,33.58603,1741.0736,99.65535,100.65748,200.426,74.037476,72.931676,-221.16,30.820066,30.080498,-147.9136
7563,3.32,0.57099904,0.94277581,23.91185079,-28.52527936,3.31,3.315,-62.97609665,-62.8081665,-62.59510535,-16.78460642,-16.28131902,-15.7693283,-7.65925792,-7.29459954,-6.93124519,-5.78793021,-5.63752772,-5.49572326,0.005,0.005,0.005,33.58603,42.61223,1805.24,100.65748,102.398144,348.1328,72.931676,72.67087,-52.1612,30.080498,28.360892,-343.9212
7564,3.325,0.10994025,0.9342779,22.17619771,-30.40566161,3.315,3.32,-62.8081665,-62.59510535,-62.3371832,-16.28131902,-15.7693283,-15.24374713,-7.29459954,-6.93124519,-6.57708494,-5.63752772,-5.49572326,-5.35105543,0.005,0.005,0.005,42.61223,51.58443,1794.44,102.398144,105.116234,543.618,72.67087,70.83205,-367.764,28.360892,28.933566,114.5348
7565,3.33,-0.33173426,0.92640283,20.44766906,-32.33158602,3.32,3.325,-62.59510535,-62.3371832,-62.07254238,-15.7693283,-15.24374713,-14.57894975,-6.93124519,-6.57708494,-6.1935557,-5.49572326,-5.35105543,-5.23909866,0.005,0.005,0.005,51.58443,52.928164,268.7468,105.116234,132.959476,5568.6484,70.83205,76.705848,1174.7596,28.933566,22.391354,-1308.4424
7566,3.335,-0.75210374,0.91907188,18.72515378,-34.30101987,3.325,3.33,-62.3371832,-62.07254238,-61.71971239,-15.24374713,-14.57894975,-14.10486464,-6.57708494,-6.1935557,-5.87846313,-5.35105543,-5.23909866,-5.07310358,0.005,0.005,0.005,52.928164,70.565998,3527.5668,132.959476,94.817022,-7628.4908,76.705848,63.018514,-2737.4668,22.391354,33.199016,2161.5324
7567,3.34,-1.15124339,0.91220462,17.0113254,-36.31154198,3.33,3.335,-62.07254238,-61.71971239,-61.33281461,-14.57894975,-14.10486464,-13.47325625,-6.1935557,-5.87846313,-5.54611987,-5.23909866,-5.07310358,-4.9019242,0.005,0.005,0.005,70.565998,77.379556,1362.7116,94.817022,126.321678,6300.9312,63.018514,66.468652,690.0276,33.199016,34.235876,207.372
7568,3.345,-1.5307026,0.90575301,15.31016481,-38.36141363,3.335,3.34,-61.71971239,-61.33281461,-60.87636892,-14.10486464,-13.47325625,-13.01802667,-5.87846313,-5.54611987,-5.2516505,-5.07310358,-4.9019242,-4.72436853,0.005,0.005,0.005,77.379556,91.289138,2781.9164,126.321678,91.045916,-7055.1524,66.468652,58.893874,-1514.9556,34.235876,35.511134,255.0516
7569,3.35,-1.89309494,0.89972396,13.63382124,-40.44809406,3.34,3.345,-61.33281461,-60.87636892,-60.39533772,-13.47325625,-13.01802667,-12.39395523,-5.54611987,-5.2516505,-4.96224213,-4.9019242,-4.72436853,-4.50625309,0.005,0.005,0.005,91.289138,96.20624,983.4204,91.045916,124.814288,6753.6744,58.893874,57.881674,-202.44,35.511134,43.623088,1622.3908
7570,3.355,-2.23913731,0.89448918,11.99853771,-42.56896955,3.345,3.35,-60.87636892,-60.39533772,-59.83324837,-13.01802667,-12.39395523,-11.97599956,-5.2516505,-4.96224213,-4.70219622,-4.72436853,-4.50625309,-4.30885003,0.005,0.005,0.005,96.20624,112.41787,3242.326,124.814288,83.591134,-8244.6308,57.881674,52.009182,-1174.4984,43.623088,39.480612,-828.4952
7571,3.36,-2.55721345,0.89188131,10.42201457,-44.72079046,3.35,3.355,-60.39533772,-59.83324837,-59.25611241,-12.39395523,-11.97599956,-11.38725315,-4.96224213,-4.70219622,-4.47042023,-4.50625309,-4.30885003,-4.04880191,0.005,0.005,0.005,112.41787,115.427192,601.8644,83.591134,117.749282,6831.6296,52.009182,46.355198,-1130.7968,39.480612,52.009624,2505.8024
7572,3.365,-2.85897868,0.89118029,8.92102126,-46.9001049,3.355,3.36,-59.83324837,-59.25611241,-58.61714875,-11.97599956,-11.38725315,-10.93876097,-4.70219622,-4.47042023,-4.27871253,-4.30885003,-4.04880191,-3.8052287,0.005,0.005,0.005,115.427192,127.792732,2473.108,117.749282,89.698436,-5610.1692,46.355198,38.34154,-1602.7316,52.009624,48.714642,-658.9964
7573,3.37,-3.1461718,0.892861,7.50728157,-49.10378506,3.36,3.365,-59.25611241,-58.61714875,-57.90967662,-11.38725315,-10.93876097,-10.50896055,-4.47042023,-4.27871253,-4.0876338,-4.04880191,-3.8052287,-3.56279038,0.005,0.005,0.005,127.792732,141.494426,2740.3388,89.698436,85.960084,-747.6704,38.34154,38.215746,-25.1588,48.714642,48.487664,-45.3956
7574,3.375,-3.42015686,0.89745711,6.18738099,-51.32857902,3.365,3.37,-58.61714875,-57.90967662,-57.15708454,-10.93876097,-10.50896055,-10.08143514,-4.27871253,-4.0876338,-3.92683086,-3.8052287,-3.56279038,-3.30347466,0.005,0.005,0.005,141.494426,150.518416,1804.798,85.960084,85.505082,-91.0004,38.215746,32.160588,-1211.0316,48.487664,51.863144,675.096
7575,3.38,-3.68183976,0.90554049,4.96092323,-53.57184106,3.37,3.375,-57.90967662,-57.15708454,-56.3650469,-10.50896055,-10.08143514,-9.62952366,-4.0876338,-3.92683086,-3.77667838,-3.56279038,-3.30347466,-3.02440803,0.005,0.005,0.005,150.518416,158.407528,1577.8224,85.505082,90.382296,975.4428,32.160588,30.030496,-426.0184,51.863144,55.813326,790.0364
7576,3.385,-3.93159571,0.91769783,3.82536951,-55.82979877,3.375,3.38,-57.15708454,-56.3650469,-55.49182387,-10.08143514,-9.62952366,-9.31053426,-3.92683086,-3.77667838,-3.65347977,-3.30347466,-3.02440803,-2.7903031,0.005,0.005,0.005,158.407528,174.644606,3247.4156,90.382296,63.79788,-5316.8832,30.030496,24.639722,-1078.1548,55.813326,46.820986,-1798.468
7577,3.39,-4.16919718,0.93450465,2.77361663,-58.09855742,3.38,3.385,-56.3650469,-55.49182387,-54.61018181,-9.62952366,-9.31053426,-8.83473821,-3.77667838,-3.65347977,-3.57000765,-3.02440803,-2.7903031,-2.49600163,0.005,0.005,0.005,174.644606,176.328412,336.7612,63.79788,95.15921,6272.266,24.639722,16.694424,-1589.0596,46.820986,58.860294,2407.8616
7578,3.395,-4.3937546,0.95649575,1.7934467,-60.37483039,3.385,3.39,-55.49182387,-54.61018181,-53.63616509,-9.31053426,-8.83473821,-8.56709172,-3.65347977,-3.57000765,-3.49943813,-2.7903031,-2.49600163,-2.27744827,0.005,0.005,0.005,176.328412,194.803344,3694.9864,95.15921,53.529298,-8325.9824,16.694424,14.113904,-516.104,58.860294,43.710672,-3029.9244
7579,3.4,-4.6036835,0.98413278,0.87229698,-62.65473609,3.39,3.395,-54.61018181,-53.63616509,-52.64538907,-8.83473821,-8.56709172,-8.21472022,-3.57000765,-3.49943813,-3.45023607,-2.49600163,-2.27744827,-2.02502765,0.005,0.005,0.005,194.803344,198.155204,670.372,53.529298,70.4743,3389.0004,14.113904,9.840412,-854.6984,43.710672,50.484124,1354.6904
7580,3.405,-4.79671904,1.0177699,-0.00177594,-64.93274003,3.395,3.4,-53.63616509,-52.64538907,-51.58296667,-8.56709172,-8.21472022,-7.93289437,-3.49943813,-3.45023607,-3.40995163,-2.27744827,-2.02502765,-1.78274918,0.005,0.005,0.005,198.155204,212.48448,2865.8552,70.4743,56.36517,-2821.826,9.840412,8.056888,-356.7048,50.484124,48.455694,-405.686
7581,3.41,-4.96997366,1.0576177,-0.83845632,-67.20208334,3.4,3.405,-52.64538907,-51.58296667,-50.47459928,-8.21472022,-7.93289437,-7.64764245,-3.45023607,-3.40995163,-3.3894883,-2.02502765,-1.78274918,-1.54810545,0.005,0.005,0.005,212.48448,221.673478,1837.7996,56.36517,57.050384,137.0428,8.056888,4.092666,-792.8444,48.455694,46.928746,-305.3896
