,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,time_next,delta_t_prev,delta_t,delta_t_next,del_delta_prev,del_delta_next,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,knee_angle_r_next,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,ankle_angle_r_next,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,knee_angle_l_next,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,ankle_angle_l_next,knee_angle_r_ang_vel_prev,knee_angle_r_ang_vel,knee_angle_r_ang_vel_next,ankle_angle_r_ang_vel_prev,ankle_angle_r_ang_vel,ankle_angle_r_ang_vel_next,knee_angle_l_ang_vel_prev,knee_angle_l_ang_vel,knee_angle_l_ang_vel_next,ankle_angle_l_ang_vel_prev,ankle_angle_l_ang_vel,ankle_angle_l_ang_vel_next,knee_angle_l_acc_prev,knee_angle_l_acc_next,ankle_angle_l_acc_prev,ankle_angle_l_acc_next,knee_angle_r_acc_prev,knee_angle_r_acc_next,ankle_angle_r_acc_prev,ankle_angle_r_acc_next,knee_angle_l_vel_avg,ankle_angle_l_vel_avg,knee_angle_r_vel_avg,ankle_angle_r_vel_avg,knee_angle_l_power_(W),ankle_angle_l_power_(W),knee_angle_r_power_(W),ankle_angle_r_power_(W),knee_angle_l_work_(J),ankle_angle_l_work_(J),knee_angle_r_work_(J),ankle_angle_r_work_(J),Greather_than_Tresh_Knee_r_(80%),Greather_than_Tresh_Ankle_r_(80%),Greather_than_Tresh_Knee_l_(80%),Greather_than_Tresh_Ankle_l_(80%),Threshold,ABS_Max_knee_r,ABS_Max_ankle_r,ABS_Max_knee_l,ABS_Max_ankle_l,Knee_r_work_above_80%_moment,Ankle_r_work_above_80%_moment,Knee_l_work_above_80%_moment,Ankle_l_work_above_80%_moment,Total_energy_needed,Knee_r_work_positive,Ankle_r_work_positive,Knee_l_work_positive,Ankle_l_work_positive,Total_work_positive
123,3.845,0.60157325,2.34393013,61.19239052,-13.89284209,3.835,3.84,3.85,0.005,0.005,0.005,0.005,0.005,-43.19353246,-44.73498925,-46.25232712,-47.71725411,-34.50779204,-34.22524497,-33.73849018,-33.10328285,-19.69695327,-19.4326944,-19.143111,-18.81213639,-12.25935951,-11.87591197,-11.49749389,-11.14946714,-308.291358,-303.467574,-292.985398,56.509414,97.350958,127.041466,52.851774,57.91668,66.194922,76.689508,75.683616,69.60535,964.7568,2096.4352,8168.3088,5938.1016,1012.9812,1655.6484,-201.1784,-1215.6532,-298.226486,112.196212,62.055801,72.644483,-3.131209278,4.589868294,66.27613484,-17.61453181,-0.015656046,0.022949341,0.331380674,-0.088072659,0,0,1,0,,,,,,,,,,,,,,,
124,3.85,1.39297864,2.28950374,58.90810887,-15.00046013,3.84,3.845,3.855,0.005,0.005,0.005,0.005,0.005,-44.73498925,-46.25232712,-47.71725411,-49.15491927,-34.22524497,-33.73849018,-33.10328285,-32.28700009,-19.4326944,-19.143111,-18.81213639,-18.48430942,-11.87591197,-11.49749389,-11.14946714,-10.80548301,-303.467574,-292.985398,-287.533032,97.350958,127.041466,163.256552,57.91668,66.194922,65.565394,75.683616,69.60535,68.796826,2096.4352,1090.4732,5938.1016,7243.0172,1655.6484,-125.9056,-1215.6532,-161.7048,-290.259215,145.149009,65.880158,69.201088,-7.056800518,5.800064189,67.73405568,-18.11735821,-0.035284003,0.029000321,0.338670278,-0.090586791,0,0,1,0,,,,,,,,,,,,,,,
125,3.855,2.18718974,2.21506358,56.60283843,-16.15105842,3.845,3.85,3.86,0.005,0.005,0.005,0.005,0.005,-46.25232712,-47.71725411,-49.15491927,-50.47587766,-33.73849018,-33.10328285,-32.28700009,-31.47852038,-19.143111,-18.81213639,-18.48430942,-18.09775853,-11.49749389,-11.14946714,-10.80548301,-10.53292503,-292.985398,-287.533032,-264.191678,127.041466,163.256552,161.695942,66.194922,65.565394,77.310178,69.60535,68.796826,54.511596,1090.4732,4668.2708,7243.0172,-312.122,-125.9056,2348.9568,-161.7048,-2857.046,-275.862355,162.476247,71.437786,61.654211,-10.53067639,6.281356505,70.57381003,-17.37965295,-0.052653382,0.031406783,0.35286905,-0.086898265,0,0,0,0,,,,,,,,,,,,,,,
126,3.86,2.9469679,2.122664,54.29628346,-17.34639592,3.85,3.855,3.865,0.005,0.005,0.005,0.005,0.005,-47.71725411,-49.15491927,-50.47587766,-51.74804857,-33.10328285,-32.28700009,-31.47852038,-30.59024,-18.81213639,-18.48430942,-18.09775853,-17.67909354,-11.14946714,-10.80548301,-10.53292503,-10.24460392,-287.533032,-264.191678,-254.434182,163.256552,161.695942,177.656076,65.565394,77.310178,83.732998,68.796826,54.511596,57.664222,4668.2708,1951.4992,-312.122,3192.0268,2348.9568,1284.564,-2857.046,630.5252,-259.31293,169.676009,80.521588,56.087909,-13.33757717,6.286067823,76.30619574,-16.98071104,-0.066687886,0.031430339,0.381530979,-0.084903555,0,0,0,0,,,,,,,,,,,,,,,
127,3.865,3.63889221,2.01513994,51.98879464,-18.58711074,3.855,3.86,3.87,0.005,0.005,0.005,0.005,0.005,-49.15491927,-50.47587766,-51.74804857,-52.95545471,-32.28700009,-31.47852038,-30.59024,-29.65952995,-18.48430942,-18.09775853,-17.67909354,-17.28550791,-10.80548301,-10.53292503,-10.24460392,-10.00343227,-264.191678,-254.434182,-241.481228,161.695942,177.656076,186.14201,77.310178,83.732998,78.717126,54.511596,57.664222,48.23433,1951.4992,2590.5908,3192.0268,1697.1868,1284.564,-1003.1744,630.5252,-1885.9784,-247.957705,181.899043,81.225062,52.949276,-15.74795506,6.397539744,73.70164267,-17.1770777,-0.078739775,0.031987699,0.368508213,-0.085885389,0,0,0,0,,,,,,,,,,,,,,,
128,3.87,4.23495486,1.89593038,49.67980504,-19.87513532,3.86,3.865,3.875,0.005,0.005,0.005,0.005,0.005,-50.47587766,-51.74804857,-52.95545471,-54.06312607,-31.47852038,-30.59024,-29.65952995,-28.75488679,-18.09775853,-17.67909354,-17.28550791,-16.87054054,-10.53292503,-10.24460392,-10.00343227,-9.77736405,-254.434182,-241.481228,-221.534272,177.656076,186.14201,180.928632,83.732998,78.717126,82.993474,57.664222,48.23433,45.213644,2590.5908,3989.3912,1697.1868,-1042.6756,-1003.1744,855.2696,-1885.9784,-604.1372,-231.50775,183.535321,80.8553,46.723987,-17.11164207,6.07322553,70.10770382,-16.20792268,-0.08555821,0.030366128,0.350538519,-0.081039613,0,0,0,0,,,,,,,,,,,,,,,
129,3.875,4.71376513,1.76886419,47.37255174,-21.21397321,3.865,3.87,3.88,0.005,0.005,0.005,0.005,0.005,-51.74804857,-52.95545471,-54.06312607,-55.084817,-30.59024,-29.65952995,-28.75488679,-27.89031502,-17.67909354,-17.28550791,-16.87054054,-16.45806331,-10.24460392,-10.00343227,-9.77736405,-9.56765711,-241.481228,-221.534272,-204.338186,186.14201,180.928632,172.914354,78.717126,82.993474,82.495446,48.23433,45.213644,41.941388,3989.3912,3439.2172,-1042.6756,-1602.8556,855.2696,-99.6056,-604.1372,-654.4512,-212.936229,176.921493,82.74446,43.577516,-17.51841723,5.462009524,68.41369898,-16.13473566,-0.087592086,0.027310048,0.342068495,-0.080673678,0,0,0,0,,,,,,,,,,,,,,,
130,3.88,5.06131326,1.63792858,45.07929655,-22.60512641,3.87,3.875,3.885,0.005,0.005,0.005,0.005,0.005,-52.95545471,-54.06312607,-55.084817,-56.02587318,-29.65952995,-28.75488679,-27.89031502,-27.07634369,-17.28550791,-16.87054054,-16.45806331,-16.0508607,-10.00343227,-9.77736405,-9.56765711,-9.36897914,-221.534272,-204.338186,-188.211236,180.928632,172.914354,162.794266,82.993474,82.495446,81.440522,45.213644,41.941388,39.735594,3439.2172,3225.39,-1602.8556,-2024.0176,-99.6056,-210.9848,-654.4512,-441.1588,-196.274711,167.85431,81.967984,40.838491,-17.33823688,4.798492558,64.49094662,-16.11216846,-0.086691184,0.023992463,0.322454733,-0.080560842,0,0,0,0,,,,,,,,,,,,,,,
131,3.885,5.27123835,1.50704083,42.80639187,-24.04853169,3.875,3.88,3.89,0.005,0.005,0.005,0.005,0.005,-54.06312607,-55.084817,-56.02587318,-56.8976239,-28.75488679,-27.89031502,-27.07634369,-26.29102456,-16.87054054,-16.45806331,-16.0508607,-15.66192409,-9.77736405,-9.56765711,-9.36897914,-9.14773338,-204.338186,-188.211236,-174.350144,172.914354,162.794266,157.063826,82.495446,81.440522,77.787322,41.941388,39.735594,44.249152,3225.39,2772.2184,-2024.0176,-1146.088,-210.9848,-730.64,-441.1588,902.7116,-181.28069,159.929046,79.613922,41.992373,-16.67790775,4.206585621,59.48055463,-17.6252932,-0.083389539,0.021032928,0.297402773,-0.088126466,0,0,0,0,,,,,,,,,,,,,,,
132,3.89,5.34458929,1.37984336,40.55593759,-25.54035603,3.88,3.885,3.895,0.005,0.005,0.005,0.005,0.005,-55.084817,-56.02587318,-56.8976239,-57.69346878,-27.89031502,-27.07634369,-26.29102456,-25.5592052,-16.45806331,-16.0508607,-15.66192409,-15.27026229,-9.56765711,-9.36897914,-9.14773338,-8.95175839,-188.211236,-174.350144,-159.168976,162.794266,157.063826,146.363872,81.440522,77.787322,78.33236,39.735594,44.249152,39.194998,2772.2184,3036.2336,-1146.088,-2139.9908,-730.64,109.0076,902.7116,-1010.8308,-166.75956,151.713849,78.059841,41.722075,-15.5554452,3.653695769,55.25345962,-18.59817004,-0.077777226,0.018268479,0.276267298,-0.09299085,0,0,0,0,,,,,,,,,,,,,,,
133,3.895,5.28913874,1.25953752,38.32686744,-27.07250286,3.885,3.89,3.9,0.005,0.005,0.005,0.005,0.005,-56.02587318,-56.8976239,-57.69346878,-58.41835282,-27.07634369,-26.29102456,-25.5592052,-24.87366969,-16.0508607,-15.66192409,-15.27026229,-14.88119622,-9.36897914,-9.14773338,-8.95175839,-8.76908253,-174.350144,-159.168976,-144.976808,157.063826,146.363872,137.107102,77.787322,78.33236,77.813214,44.249152,39.194998,36.535172,3036.2336,2838.4336,-2139.9908,-1851.354,109.0076,-103.8292,-1010.8308,-531.9652,-152.072892,141.735487,78.072787,37.865085,-14.03828748,3.115782093,52.22523166,-17.89141592,-0.070191437,0.01557891,0.261126158,-0.08945708,0,0,0,0,,,,,,,,,,,,,,,
134,3.9,5.11834245,1.14876534,36.12505378,-28.6332636,3.89,3.895,3.905,0.005,0.005,0.005,0.005,0.005,-56.8976239,-57.69346878,-58.41835282,-59.00966444,-26.29102456,-25.5592052,-24.87366969,-24.33975968,-15.66192409,-15.27026229,-14.88119622,-14.46122367,-9.14773338,-8.95175839,-8.76908253,-8.673766,-159.168976,-144.976808,-118.262324,146.363872,137.107102,106.782002,78.33236,77.813214,83.99451,39.194998,36.535172,19.063306,2838.4336,5342.8968,-1851.354,-6065.02,-103.8292,1236.2592,-531.9652,-3494.3732,-131.619566,121.944552,80.903862,27.799239,-11.75782959,2.444956259,51.00997649,-13.89252306,-0.058789148,0.012224781,0.255049882,-0.069462615,0,0,0,0,,,,,,,,,,,,,,,
135,3.905,4.85001485,1.04954109,33.96168388,-30.20939934,3.895,3.9,3.91,0.005,0.005,0.005,0.005,0.005,-57.69346878,-58.41835282,-59.00966444,-59.63286466,-25.5592052,-24.87366969,-24.33975968,-23.68264158,-15.27026229,-14.88119622,-14.46122367,-14.08617614,-8.95175839,-8.76908253,-8.673766,-8.4771921,-144.976808,-118.262324,-124.640044,137.107102,106.782002,131.42362,77.813214,83.99451,75.009506,36.535172,19.063306,39.31478,5342.8968,-1275.544,-6065.02,4928.3236,1236.2592,-1797.0008,-3494.3732,4050.2948,-121.451184,119.102811,79.502008,29.189043,-10.28068823,2.181719058,47.12427488,-15.3900246,-0.051403441,0.010908595,0.235621374,-0.076950123,0,0,0,0,,,,,,,,,,,,,,,
136,3.91,4.50479058,0.96322932,31.85359304,-31.78612161,3.9,3.905,3.915,0.005,0.005,0.005,0.005,0.005,-58.41835282,-59.00966444,-59.63286466,-60.13386973,-24.87366969,-24.33975968,-23.68264158,-23.14611553,-14.88119622,-14.46122367,-14.08617614,-13.69696161,-8.76908253,-8.673766,-8.4771921,-8.34052649,-118.262324,-124.640044,-100.201014,106.782002,131.42362,107.30521,83.99451,75.009506,77.842906,19.063306,39.31478,27.333122,-1275.544,4887.806,4928.3236,-4823.682,-1797.0008,566.68,4050.2948,-2396.3316,-112.420529,119.364415,76.426206,33.323951,-8.838887338,2.006697618,42.48915512,-18.48721089,-0.044194437,0.010033488,0.212445776,-0.092436054,0,0,0,0,,,,,,,,,,,,,,,
137,3.915,4.11040102,0.89123195,29.81456948,-33.34937105,3.905,3.91,3.92,0.005,0.005,0.005,0.005,0.005,-59.00966444,-59.63286466,-60.13386973,-60.60880584,-24.33975968,-23.68264158,-23.14611553,-22.54861869,-14.46122367,-14.08617614,-13.69696161,-13.31910992,-8.673766,-8.4771921,-8.34052649,-8.17274811,-124.640044,-100.201014,-94.987222,131.42362,107.30521,119.499368,75.009506,77.842906,75.570338,39.31478,27.333122,33.555676,4887.806,1042.7584,-4823.682,2438.8316,566.68,-454.5136,-2396.3316,1244.5108,-97.594118,113.402289,76.706622,30.444399,-7.001405087,1.763964886,39.91524211,-17.7203551,-0.035007025,0.008819824,0.199576211,-0.088601775,0,0,0,0,,,,,,,,,,,,,,,
138,3.92,3.68389439,0.83330327,27.85435272,-34.88761377,3.91,3.915,3.925,0.005,0.005,0.005,0.005,0.005,-59.63286466,-60.13386973,-60.60880584,-61.04412844,-23.68264158,-23.14611553,-22.54861869,-21.94675024,-14.08617614,-13.69696161,-13.31910992,-12.9329837,-8.4771921,-8.34052649,-8.17274811,-8.01746562,-100.201014,-94.987222,-87.06452,107.30521,119.499368,120.37369,77.842906,75.570338,77.225244,27.333122,33.555676,31.056498,1042.7584,1584.5404,2438.8316,174.8644,-454.5136,330.9812,1244.5108,-499.8356,-91.025871,119.936529,76.397791,32.306087,-5.852607267,1.744343173,37.14079877,-19.67129683,-0.029263036,0.008721716,0.185703994,-0.098356484,0,0,0,0,,,,,,,,,,,,,,,
139,3.925,3.23670294,0.78809954,25.97679218,-36.39213221,3.915,3.92,3.93,0.005,0.005,0.005,0.005,0.005,-60.13386973,-60.60880584,-61.04412844,-61.43293482,-23.14611553,-22.54861869,-21.94675024,-21.34139134,-13.69696161,-13.31910992,-12.9329837,-12.54753969,-8.34052649,-8.17274811,-8.01746562,-7.86526027,-94.987222,-87.06452,-77.761276,119.499368,120.37369,121.07178,75.570338,77.225244,77.088802,33.555676,31.056498,30.44107,1584.5404,1860.6488,174.8644,139.618,330.9812,-27.2884,-499.8356,-123.0856,-82.412898,120.722735,77.157023,30.748784,-4.655597175,1.660532987,34.98149373,-19.53047541,-0.023277986,0.008302665,0.174907469,-0.097652377,0,0,0,0,,,,,,,,,,,,,,,
140,3.93,2.78891174,0.75510947,24.1809396,-37.85832337,3.92,3.925,3.935,0.005,0.005,0.005,0.005,0.005,-60.60880584,-61.04412844,-61.43293482,-61.80235675,-22.54861869,-21.94675024,-21.34139134,-20.70076705,-13.31910992,-12.9329837,-12.54753969,-12.16605037,-8.17274811,-8.01746562,-7.86526027,-7.68859402,-87.06452,-77.761276,-73.884386,120.37369,121.07178,128.124858,77.225244,77.088802,76.297864,31.056498,30.44107,35.33325,1860.6488,775.378,139.618,1410.6156,-27.2884,-158.1876,-123.0856,978.436,-75.822831,124.598319,76.693333,32.88716,-3.690728799,1.642099495,32.36742512,-21.73026964,-0.018453644,0.008210497,0.161837126,-0.108651348,0,0,0,0,,,,,,,,,,,,,,,
141,3.935,2.3566116,0.73344648,22.45935913,-39.28672831,3.925,3.93,3.94,0.005,0.005,0.005,0.005,0.005,-61.04412844,-61.43293482,-61.80235675,-62.09971361,-21.94675024,-21.34139134,-20.70076705,-20.06318269,-12.9329837,-12.54753969,-12.16605037,-11.77163422,-8.01746562,-7.86526027,-7.68859402,-7.58750813,-77.761276,-73.884386,-59.471372,121.07178,128.124858,127.516872,77.088802,76.297864,78.88323,30.44107,35.33325,20.217178,775.378,2882.6028,1410.6156,-121.5972,-158.1876,517.0732,978.436,-3023.2144,-66.677879,127.820865,77.590547,27.775214,-2.742503278,1.636242046,30.41470026,-19.04498543,-0.013712516,0.00818121,0.152073501,-0.095224927,0,0,0,0,,,,,,,,,,,,,,,
142,3.94,1.95175317,0.72195022,20.80281905,-40.68052673,3.93,3.935,3.945,0.005,0.005,0.005,0.005,0.005,-61.43293482,-61.80235675,-62.09971361,-62.36072165,-21.34139134,-20.70076705,-20.06318269,-19.45191496,-12.54753969,-12.16605037,-11.77163422,-11.37110171,-7.86526027,-7.68859402,-7.58750813,-7.44132631,-73.884386,-59.471372,-52.201608,128.124858,127.516872,122.253546,76.297864,78.88323,80.106502,35.33325,20.217178,29.236364,2882.6028,1453.9528,-121.5972,-1052.6652,517.0732,244.6544,-3023.2144,1803.8372,-55.83649,124.885209,79.494866,24.726771,-1.902043175,1.573604633,28.86281201,-17.55623324,-0.009510216,0.007868023,0.14431406,-0.087781166,0,0,0,0,,,,,,,,,,,,,,,
143,3.945,1.58227256,0.71928036,19.19940054,-42.04449506,3.935,3.94,3.95,0.005,0.005,0.005,0.005,0.005,-61.80235675,-62.09971361,-62.36072165,-62.59050333,-20.70076705,-20.06318269,-19.45191496,-18.78182355,-12.16605037,-11.77163422,-11.37110171,-10.98082595,-7.68859402,-7.58750813,-7.44132631,-7.30636137,-59.471372,-52.201608,-45.956336,127.516872,122.253546,134.018282,78.88323,80.106502,78.055152,20.217178,29.236364,26.992988,1453.9528,1249.0544,-1052.6652,2352.9472,244.6544,-410.27,1803.8372,-448.6752,-49.078972,128.135914,79.080827,28.114676,-1.355358306,1.608593986,26.49941209,-20.63096735,-0.006776792,0.00804297,0.13249706,-0.103154837,0,0,0,0,,,,,,,,,,,,,,,
144,3.95,1.2523889,0.72399688,17.63505788,-43.38489659,3.94,3.945,3.955,0.005,0.005,0.005,0.005,0.005,-62.09971361,-62.36072165,-62.59050333,-62.77013372,-20.06318269,-19.45191496,-18.78182355,-18.12534395,-11.77163422,-11.37110171,-10.98082595,-10.56801919,-7.58750813,-7.44132631,-7.30636137,-7.19659622,-52.201608,-45.956336,-35.926078,122.253546,134.018282,131.29592,80.106502,78.055152,82.561352,29.236364,26.992988,21.95303,1249.0544,2006.0516,2352.9472,-544.4724,-410.27,901.24,-448.6752,-1007.9916,-40.941207,132.657101,80.308252,24.473009,-0.894905587,1.676272285,24.71806273,-18.5311898,-0.004474528,0.008381361,0.123590314,-0.092655949,0,0,0,0,,,,,,,,,,,,,,,
145,3.955,0.96301611,0.7346247,16.09644057,-44.70791844,3.945,3.95,3.96,0.005,0.005,0.005,0.005,0.005,-62.36072165,-62.59050333,-62.77013372,-62.92496963,-19.45191496,-18.78182355,-18.12534395,-17.46452668,-11.37110171,-10.98082595,-10.56801919,-10.15263988,-7.44132631,-7.30636137,-7.19659622,-7.0840705,-45.956336,-35.926078,-30.967182,134.018282,131.29592,132.163454,78.055152,82.561352,83.075862,26.992988,21.95303,22.505144,2006.0516,991.7792,-544.4724,173.5068,901.24,102.902,-1007.9916,110.4228,-33.44663,131.729687,82.818607,22.229087,-0.56216433,1.688987961,23.26671872,-17.345365,-0.002810822,0.00844494,0.116333594,-0.086726825,0,0,0,0,,,,,,,,,,,,,,,
146,3.96,0.7122686,0.74970518,14.57429471,-46.01833117,3.95,3.955,3.965,0.005,0.005,0.005,0.005,0.005,-62.59050333,-62.77013372,-62.92496963,-63.02794678,-18.78182355,-18.12534395,-17.46452668,-16.80909096,-10.98082595,-10.56801919,-10.15263988,-9.73631494,-7.30636137,-7.19659622,-7.0840705,-6.97099221,-35.926078,-30.967182,-20.59543,131.29592,132.163454,131.087144,82.561352,83.075862,83.264988,21.95303,22.505144,22.615658,991.7792,2074.3504,173.5068,-215.262,102.902,37.8252,110.4228,22.1028,-25.781306,131.625299,83.170425,22.560401,-0.320498558,1.722293846,21.1560135,-18.11986875,-0.001602493,0.008611469,0.105780068,-0.090599344,0,0,0,0,,,,,,,,,,,,,,,
147,3.965,0.49602313,0.76783721,13.06739658,-47.32059975,3.955,3.96,3.97,0.005,0.005,0.005,0.005,0.005,-62.77013372,-62.92496963,-63.02794678,-63.08011081,-18.12534395,-17.46452668,-16.80909096,-16.15269399,-10.56801919,-10.15263988,-9.73631494,-9.29328818,-7.19659622,-7.0840705,-6.97099221,-6.87833603,-30.967182,-20.59543,-10.432806,132.163454,131.087144,131.279394,83.075862,83.264988,88.605352,22.505144,22.615658,18.531236,2074.3504,2032.5248,-215.262,38.45,37.8252,1068.0728,22.1028,-816.8844,-15.514118,131.183269,85.93517,20.573447,-0.134309393,1.758024694,19.59915645,-16.99161543,-0.000671547,0.008790123,0.097995782,-0.084958077,0,0,0,0,,,,,,,,,,,,,,,
148,3.97,0.30848157,0.7877105,11.57079288,-48.61745643,3.96,3.965,3.975,0.005,0.005,0.005,0.005,0.005,-62.92496963,-63.02794678,-63.08011081,-63.11305959,-17.46452668,-16.80909096,-16.15269399,-15.51667878,-10.15263988,-9.73631494,-9.29328818,-8.85747419,-7.0840705,-6.97099221,-6.87833603,-6.79022171,-20.59543,-10.432806,-6.589756,131.087144,131.279394,127.203042,83.264988,88.605352,87.162798,22.615658,18.531236,17.622864,2032.5248,768.61,38.45,-815.2704,1068.0728,-288.5108,-816.8844,-181.6744,-8.511281,129.241218,87.884075,18.07705,-0.045824899,1.776826589,17.74805122,-15.33900399,-0.000229124,0.008884133,0.088740256,-0.07669502,0,0,0,0,,,,,,,,,,,,,,,
149,3.975,0.14269847,0.80813296,10.07686869,-49.91187318,3.965,3.97,3.98,0.005,0.005,0.005,0.005,0.005,-63.02794678,-63.08011081,-63.11305959,-63.06887904,-16.80909096,-16.15269399,-15.51667878,-14.84996513,-9.73631494,-9.29328818,-8.85747419,-8.40929253,-6.97099221,-6.87833603,-6.79022171,-6.70297166,-10.432806,-6.589756,8.83611,131.279394,127.203042,133.34273,88.605352,87.162798,89.636332,18.531236,17.622864,17.45001,768.61,3085.1732,-815.2704,1227.9376,-288.5108,494.7068,-181.6744,-34.5708,1.123177,130.272886,88.399565,17.536437,0.002797338,1.837444466,15.54723256,-15.27645539,1.39867E-05,0.009187222,0.077736163,-0.076382277,0,0,0,0,,,,,,,,,,,,,,,
150,3.98,-0.00894331,0.82805363,8.57548421,-51.20728227,3.97,3.975,3.985,0.005,0.005,0.005,0.005,0.005,-63.08011081,-63.11305959,-63.06887904,-63.01135251,-16.15269399,-15.51667878,-14.84996513,-14.22537935,-9.29328818,-8.85747419,-8.40929253,-7.97583299,-6.87833603,-6.79022171,-6.70297166,-6.61302764,-6.589756,8.83611,11.505306,127.203042,133.34273,124.917156,87.162798,89.636332,86.691908,17.622864,17.45001,17.988804,3085.1732,533.8392,1227.9376,-1685.1148,494.7068,-588.8848,-34.5708,107.7588,10.170708,129.129943,88.16412,17.719407,-0.001587548,1.866219798,13.19556214,-15.8364662,-7.93774E-06,0.009331099,0.065977811,-0.079182331,0,0,0,0,,,,,,,,,,,,,,,
151,3.985,-0.15431048,0.8465819,7.05497185,-52.50728936,3.975,3.98,3.99,0.005,0.005,0.005,0.005,0.005,-63.11305959,-63.06887904,-63.01135251,-62.88881162,-15.51667878,-14.84996513,-14.22537935,-13.59144153,-8.85747419,-8.40929253,-7.97583299,-7.52874333,-6.79022171,-6.70297166,-6.61302764,-6.53392489,8.83611,11.505306,24.508178,133.34273,124.917156,126.787564,89.636332,86.691908,89.417932,17.45001,17.988804,15.82055,533.8392,2600.5744,-1685.1148,374.0816,-588.8848,545.2048,107.7588,-433.6508,18.006742,125.85236,88.05492,16.904677,-0.048496225,1.859549359,10.84242133,-15.49186998,-0.000242481,0.009297747,0.054212107,-0.07745935,0,0,0,0,,,,,,,,,,,,,,,
152,3.99,-0.30114132,0.86300334,5.50725314,-53.81527961,3.98,3.985,3.995,0.005,0.005,0.005,0.005,0.005,-63.06887904,-63.01135251,-62.88881162,-62.75046096,-14.84996513,-14.22537935,-13.59144153,-12.92651196,-8.40929253,-7.97583299,-7.52874333,-7.05259823,-6.70297166,-6.61302764,-6.53392489,-6.50636292,11.505306,24.508178,27.670132,124.917156,126.787564,132.985914,86.691908,89.417932,95.22902,17.988804,15.82055,5.512394,2600.5744,632.3908,374.0816,1239.67,545.2048,1162.2176,-433.6508,-2061.6312,26.089155,129.886739,92.323476,10.666472,-0.137122187,1.956386501,8.874104819,-10.01852454,-0.000685611,0.009781933,0.044370524,-0.050092623,0,0,0,0,,,,,,,,,,,,,,,
153,3.995,-0.45670048,0.87679196,3.93052525,-55.13511879,3.985,3.99,4,0.005,0.005,0.005,0.005,0.005,-63.01135251,-62.88881162,-62.75046096,-62.53172488,-14.22537935,-13.59144153,-12.92651196,-12.34258932,-7.97583299,-7.52874333,-7.05259823,-6.63594343,-6.61302764,-6.53392489,-6.50636292,-6.41191265,24.508178,27.670132,43.747216,126.787564,132.985914,116.784528,89.417932,95.22902,83.33096,15.82055,5.512394,18.890054,632.3908,3215.4168,1239.67,-3240.2772,1162.2176,-2379.612,-2061.6312,2675.532,35.708674,124.885221,89.27999,12.201224,-0.284631236,1.911106867,6.124661502,-11.74110799,-0.001423156,0.009555534,0.030623308,-0.05870554,0,0,0,0,,,,,,,,,,,,,,,
154,4,-0.62746672,0.88761783,2.33081314,-56.47129748,3.99,3.995,4.005,0.005,0.005,0.005,0.005,0.005,-62.88881162,-62.75046096,-62.53172488,-62.27578619,-13.59144153,-12.92651196,-12.34258932,-11.77932799,-7.52874333,-7.05259823,-6.63594343,-6.22738746,-6.53392489,-6.50636292,-6.41191265,-6.31747164,27.670132,43.747216,51.187738,132.985914,116.784528,112.652266,95.22902,83.33096,81.711194,5.512394,18.890054,18.888202,3215.4168,1488.1044,-3240.2772,-826.4524,-2379.612,-323.9532,2675.532,-0.3704,47.467477,114.718397,82.521077,18.889128,-0.519833439,1.777200615,3.356987412,-18.61731484,-0.002599167,0.008886003,0.016784937,-0.093086574,0,0,0,0,,,,,,,,,,,,,,,
155,4.005,-0.81888489,0.89534724,0.72048911,-57.82907241,3.995,4,4.01,0.005,0.005,0.005,0.005,0.005,-62.75046096,-62.53172488,-62.27578619,-62.00260556,-12.92651196,-12.34258932,-11.77932799,-11.14936413,-7.05259823,-6.63594343,-6.22738746,-5.79339366,-6.50636292,-6.41191265,-6.31747164,-6.27803038,43.747216,51.187738,54.636126,116.784528,112.652266,125.992772,83.33096,81.711194,86.79876,18.890054,18.888202,7.888252,1488.1044,689.6776,-826.4524,2668.1012,-323.9532,1017.5132,-0.3704,-2199.99,52.911932,119.322519,84.254977,13.388227,-0.7562299,1.864624043,1.059498516,-13.51284083,-0.00378115,0.00932312,0.005297493,-0.067564204,0,0,0,0,,,,,,,,,,,,,,,
156,4.01,-1.03520481,0.90003372,-0.88435019,-59.21497168,4,4.005,4.015,0.005,0.005,0.005,0.005,0.005,-62.53172488,-62.27578619,-62.00260556,-61.63614244,-12.34258932,-11.77932799,-11.14936413,-10.6621324,-6.63594343,-6.22738746,-5.79339366,-5.41820305,-6.41191265,-6.31747164,-6.27803038,-6.16073966,51.187738,54.636126,73.292624,112.652266,125.992772,97.446346,81.711194,86.79876,75.038122,18.888202,7.888252,23.458144,689.6776,3731.2996,2668.1012,-5709.2852,1017.5132,-2352.1276,-2199.99,3113.9784,63.964375,111.719559,80.918441,15.673198,-1.155691209,1.754952479,-1.248961778,-16.19819092,-0.005778456,0.008774762,-0.006244809,-0.080990955,0,0,0,0,,,,,,,,,,,,,,,
