,time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev_prev,time_prev,knee_angle_r_prev_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev_prev,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev_prev,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev_prev,ankle_angle_l_prev,ankle_angle_l,delta_t_prev,delta_t,del_delta_t,knee_angular_vel_r_prev,knee_angular_vel_r,knee_angular_acc_r,ankle_angular_vel_r_prev,ankle_angular_vel_r,ankle_angular_acc_r,knee_angular_vel_l_prev,knee_angular_vel_l,knee_angular_acc_l,ankle_angular_vel_l_prev,ankle_angular_vel_l,ankle_angular_acc_l,knee_r_sin,knee_r_sin2,knee_r_cos,knee_r_cos2,ankle_r_sin,ankle_r_sin2,ankle_r_cos,ankle_r_cos2,knee_l_sin,knee_l_sin2,knee_l_cos,knee_l_cos2,ankle_l_sin,ankle_l_sin2,ankle_l_cos,ankle_l_cos2,knee_angle_r_^2,knee_angle_r_^3,ankle_angle_r_^2,ankle_angle_r_^3,knee_angle_l_^2,knee_angle_l_^3,ankle_angle_l_^2,ankle_angle_l_^3,knee_angle_r_tan,ankle_angle_r_tan,knee_angle_l_tan,ankle_angle_l_tan
197,4.215,-20.38883512,0.52130561,-18.63241485,-117.3932265,4.205,4.21,-17.69687584,-16.07988196,-14.43284694,-5.19103985,-5.38646215,-5.5904054,-3.17981815,-3.29235812,-3.44550891,0.68708768,0.7872617,0.92536167,0.005,0.005,0.005,323.398776,329.407004,1201.6456,-39.08446,-40.78865,-340.838,-22.507994,-30.630158,-1624.4328,20.034804,27.619994,1517.038,-0.249245123,-0.482758108,0.968440431,0.875753738,-0.09741624,-0.193905804,0.995243727,0.981020152,-0.060099237,-0.119981204,0.998192407,0.992776163,0.016149906,0.032295599,0.999869582,0.999478361,208.3070708,-3006.464069,31.25263254,-174.7148857,11.87153165,-40.90346807,0.85629422,0.79238185,-0.257367531,-0.097881793,-0.060208069,0.016152012
198,4.22,-21.57364307,0.33431068,-18.31477361,-118.2603067,4.21,4.215,-16.07988196,-14.43284694,-12.82357112,-5.38646215,-5.5904054,-5.82846096,-3.29235812,-3.44550891,-3.58842473,0.7872617,0.92536167,1.03942138,0.005,0.005,0.005,329.407004,321.855164,-1510.368,-40.78865,-47.611112,-1364.4924,-30.630158,-28.583164,409.3988,27.619994,22.811942,-961.6104,-0.221949649,-0.432827619,0.975058128,0.901476707,-0.101550479,-0.202051005,0.994830388,0.979375,-0.06258889,-0.124932356,0.998039393,0.992165262,0.01814033,0.036274691,0.999835451,0.999341857,164.4439763,-2108.759025,33.97095716,-197.9983976,12.87679204,-46.20739901,1.080396805,1.122987538,-0.227627095,-0.102078184,-0.062711844,0.018143316
199,4.225,-22.90267253,0.14479581,-17.95887703,-119.1525578,4.215,4.22,-14.43284694,-12.82357112,-11.2497047,-5.5904054,-5.82846096,-6.08588053,-3.44550891,-3.58842473,-3.74361501,0.92536167,1.03942138,1.14829211,0.005,0.005,0.005,321.855164,314.773284,-1416.376,-47.611112,-51.483914,-774.5604,-28.583164,-31.038056,-490.9784,22.811942,21.774146,-207.5592,-0.195085267,-0.382673909,0.980786286,0.923883477,-0.106019032,-0.210843039,0.994364101,0.97751993,-0.065291928,-0.130305218,0.997866206,0.991473928,0.020040136,0.040072224,0.999799176,0.999196786,126.5558558,-1423.716006,37.03794183,-225.408489,14.01465334,-52.46546662,1.31857477,1.514109005,-0.19890701,-0.106619931,-0.065431546,0.020044162
200,4.23,-24.34103207,-0.04224584,-17.5610678,-120.0704784,4.22,4.225,-12.82357112,-11.2497047,-9.73521655,-5.82846096,-6.08588053,-6.34931873,-3.58842473,-3.74361501,-3.91059985,1.03942138,1.14829211,1.25599041,0.005,0.005,0.005,314.773284,302.89763,-2375.1308,-51.483914,-52.68764,-240.7452,-31.038056,-33.396968,-471.7824,21.774146,21.53966,-46.8972,-0.169095205,-0.333320374,0.985599722,0.942813623,-0.110589846,-0.219823005,0.993866131,0.975539772,-0.068199863,-0.136082144,0.997671679,0.990697557,0.021919412,0.043828292,0.999759741,0.999039079,94.77444128,-922.6497092,40.31384834,-255.9654723,15.29279119,-59.80398692,1.57751191,1.981339831,-0.1715658,-0.111272377,-0.068359025,0.02192468
201,4.235,-25.93953744,-0.2153944,-17.11911316,-121.0115414,4.225,4.23,-11.2497047,-9.73521655,-8.30620853,-6.08588053,-6.34931873,-6.61525825,-3.74361501,-3.91059985,-4.082834,1.14829211,1.25599041,1.36397524,0.005,0.005,0.005,302.89763,285.801604,-3419.2052,-52.68764,-53.187904,-100.0528,-33.396968,-34.44683,-209.9724,21.53966,21.596966,11.4612,-0.144463424,-0.285896047,0.989510141,0.958260638,-0.115201688,-0.228869379,0.993342122,0.973457142,-0.071198605,-0.142035828,0.997462159,0.989861517,0.02380361,0.047593731,0.999716654,0.998866776,68.99310014,-573.0710769,43.76164171,-289.4945614,16.66953347,-68.05893802,1.860428455,2.537578349,-0.14599489,-0.115973828,-0.071379755,0.023810357
202,4.24,-27.39179521,-0.38473651,-16.63238775,-121.9710583,4.23,4.235,-9.73521655,-8.30620853,-6.98344686,-6.34931873,-6.61525825,-6.84164924,-3.91059985,-4.082834,-4.27410386,1.25599041,1.36397524,1.46412708,0.005,0.005,0.005,285.801604,264.552334,-4249.854,-53.187904,-45.278198,1581.9412,-34.44683,-38.253972,-761.4284,21.596966,20.030368,-313.3196,-0.121582585,-0.241361205,0.992581319,0.97043535,-0.11912574,-0.236554933,0.992879176,0.971618116,-0.074528019,-0.1486415,0.99721892,0.988891149,0.025551057,0.051085431,0.999673518,0.998694287,48.76853005,-340.572438,46.80816432,-320.2450419,18.26796381,-78.07917462,2.143668106,3.138602525,-0.122491309,-0.119980097,-0.074735865,0.025559402
203,4.245,-28.66135452,-0.54659323,-16.10162143,-122.9422318,4.235,4.24,-8.30620853,-6.98344686,-5.78356682,-6.61525825,-6.84164924,-7.07641391,-4.082834,-4.27410386,-4.46883006,1.36397524,1.46412708,1.57161406,0.005,0.005,0.005,264.552334,239.976008,-4915.2652,-45.278198,-46.952934,-334.9472,-38.253972,-38.94524,-138.2536,20.030368,21.497396,293.4056,-0.100770948,-0.200515978,0.994909652,0.979690432,-0.123192968,-0.244509149,0.992382735,0.969646985,-0.077916743,-0.155359732,0.996959869,0.987857962,0.0274264,0.054832167,0.999623826,0.998495585,33.44964516,-193.4582579,50.07563383,-354.3559118,19.97044211,-89.24451199,2.469970754,3.881840764,-0.101286532,-0.124138564,-0.078154342,0.027436721
204,4.25,-29.7145814,-0.69714606,-15.52791298,-123.9153379,4.24,4.245,-6.98344686,-5.78356682,-4.76337872,-6.84164924,-7.07641391,-7.27212434,-4.27410386,-4.46883006,-4.65473424,1.46412708,1.57161406,1.65436095,0.005,0.005,0.005,239.976008,204.03762,-7187.6776,-46.952934,-39.142086,1562.1696,-38.94524,-37.180836,352.8808,21.497396,16.549378,-989.6036,-0.083040906,-0.165508189,0.996546139,0.986208416,-0.126582015,-0.251127615,0.991956145,0.967953987,-0.081151103,-0.161766903,0.99670181,0.986828997,0.028870034,0.057716,0.999583174,0.998333042,22.68977683,-108.0800001,52.88379242,-384.577514,21.66655085,-100.8520361,2.736910153,4.527837281,-0.083328712,-0.127608479,-0.081419641,0.028882072
205,4.255,-30.52126441,-0.8325953,-14.91191962,-124.8777709,4.245,4.25,-5.78356682,-4.76337872,-3.87814694,-7.07641391,-7.27212434,-7.44105688,-4.46883006,-4.65473424,-4.89122478,1.57161406,1.65436095,1.78672617,0.005,0.005,0.005,204.03762,177.046356,-5398.2528,-39.142086,-33.786508,1071.1156,-37.180836,-47.298108,-2023.4544,16.549378,26.473044,1984.7332,-0.067634761,-0.134959775,0.997710148,0.990851078,-0.129506173,-0.256831103,0.991578616,0.966456302,-0.085264325,-0.169907648,0.996358367,0.98545999,0.031179201,0.062328083,0.999513811,0.998055715,15.04002369,-58.32742184,55.36932749,-412.0063153,23.92407985,-117.0180522,3.192390407,5.703927484,-0.06778999,-0.130606057,-0.085575962,0.031194367
206,4.26,-31.05527607,-0.9493484,-14.25348973,-125.8148165,4.25,4.255,-4.76337872,-3.87814694,-3.21542549,-7.27212434,-7.44105688,-7.51251299,-4.65473424,-4.89122478,-5.07784691,1.65436095,1.78672617,1.8671123,0.005,0.005,0.005,177.046356,132.54429,-8900.4132,-33.786508,-14.291222,3899.0572,-47.298108,-37.324426,1994.7364,26.473044,16.077226,-2079.1636,-0.056090309,-0.112004012,0.998425699,0.993707755,-0.130742714,-0.259240923,0.991416332,0.965812686,-0.088509177,-0.17632362,0.996075361,0.984332251,0.03258149,0.065128384,0.999469082,0.997876893,10.33896108,-33.244159,56.43785142,-423.990092,25.78452924,-130.9298921,3.486108341,6.508955762,-0.056178751,-0.131874682,-0.088857912,0.032598797
207,4.265,-31.29532236,-1.04421709,-13.55223525,-126.711438,4.255,4.26,-3.87814694,-3.21542549,-2.73807754,-7.44105688,-7.51251299,-7.63948802,-4.89122478,-5.07784691,-5.25016165,1.78672617,1.8671123,1.94815361,0.005,0.005,0.005,132.54429,95.46959,-7414.94,-14.291222,-25.395006,-2220.7568,-37.324426,-34.462948,572.2956,16.077226,16.208262,26.2072,-0.047770281,-0.095431488,0.998858348,0.995436001,-0.132939501,-0.2635191,0.991124154,0.964654178,-0.091504428,-0.182241074,0.995804669,0.983253879,0.033995144,0.067950989,0.999421998,0.99768866,7.497068615,-20.52755519,58.36177721,-445.8540978,27.56419735,-144.7164918,3.795302488,7.393832243,-0.04782488,-0.134130018,-0.091889937,0.034014804
208,4.27,-31.22581557,-1.11460049,-12.80930968,-127.5544854,4.26,4.265,-3.21542549,-2.73807754,-2.48549633,-7.51251299,-7.63948802,-7.60518035,-5.07784691,-5.25016165,-5.49181402,1.8671123,1.94815361,2.04158888,0.005,0.005,0.005,95.46959,50.516242,-8990.6696,-25.395006,6.861534,6451.308,-34.462948,-48.330474,-2773.5052,16.208262,18.687054,495.7584,-0.04336649,-0.086651385,0.999059231,0.996238695,-0.13234601,-0.262363677,0.991203578,0.964969067,-0.095703537,-0.190528493,0.995409882,0.981681666,0.035624908,0.071204589,0.999365231,0.997461732,6.177692006,-15.35463081,57.83876816,-439.874263,30.16002123,-165.6332274,4.168085155,8.509516303,-0.043407326,-0.133520512,-0.096144853,0.035647536
209,4.275,-30.83785256,-1.15863274,-12.02751272,-128.3329718,4.265,4.27,-2.73807754,-2.48549633,-2.39587563,-7.63948802,-7.60518035,-7.64845856,-5.25016165,-5.49181402,-5.71653018,1.94815361,2.04158888,2.10024373,0.005,0.005,0.005,50.516242,17.92414,-6518.4204,6.861534,-8.655642,-3103.4352,-48.330474,-44.943232,677.4484,18.687054,11.73097,-1391.2168,-0.041803733,-0.08353438,0.999125842,0.996504896,-0.133094675,-0.26382115,0.991103328,0.964571615,-0.099606825,-0.198222936,0.995026874,0.980156961,0.03664796,0.073246682,0.999328238,0.997313854,5.740220034,-13.75285329,58.49891834,-447.4265528,32.6787173,-186.8088737,4.411023725,9.264224922,-0.041840308,-0.134289403,-0.100104658,0.036672595
210,4.28,-30.13017469,-1.17527616,-11.20960801,-129.0377919,4.27,4.275,-2.48549633,-2.39587563,-2.50736091,-7.60518035,-7.64845856,-7.636669,-5.49181402,-5.71653018,-5.94082032,2.04158888,2.10024373,2.15462736,0.005,0.005,0.005,17.92414,-22.297056,-8044.2392,-8.655642,2.357912,2202.7108,-44.943232,-44.858028,17.0408,11.73097,10.876726,-170.8488,-0.043747737,-0.087411706,0.999042609,0.996172271,-0.132890736,-0.263424175,0.991130694,0.964680105,-0.103501186,-0.20589063,0.99462933,0.978575009,0.037596479,0.075139797,0.999293002,0.99717301,6.286858733,-15.76342383,58.31871342,-445.3607109,35.29334607,-209.6714275,4.64241906,10.00268312,-0.043789661,-0.134079932,-0.104060058,0.037623078
211,4.285,-29.10995343,-1.1643487,-10.35873817,-129.6616988,4.275,4.28,-2.39587563,-2.50736091,-2.76680362,-7.64845856,-7.636669,-7.62510025,-5.71653018,-5.94082032,-6.14969338,2.10024373,2.15462736,2.17742598,0.005,0.005,0.005,-22.297056,-51.888542,-5918.2972,2.357912,2.31375,-8.8324,-44.858028,-41.774612,616.6832,10.876726,4.559724,-1263.4004,-0.048271067,-0.096429593,0.998834273,0.995339808,-0.132690611,-0.263034591,0.991157506,0.964786403,-0.107126434,-0.213019929,0.994245406,0.977047854,0.037994106,0.075933345,0.999277963,0.997112896,7.655202272,-21.18044136,58.14215382,-443.3397516,37.81872867,-232.5735853,4.741183898,10.323577,-0.048327404,-0.133874395,-0.107746471,0.038021559
212,4.29,-27.79326802,-1.12648531,-9.47893096,-130.1992484,4.28,4.285,-2.50736091,-2.76680362,-3.18583891,-7.636669,-7.62510025,-7.59569495,-5.94082032,-6.14969338,-6.3820813,2.15462736,2.17742598,2.19553946,0.005,0.005,0.005,-51.888542,-83.807058,-6383.7032,2.31375,5.88106,713.462,-41.774612,-46.477584,-940.5944,4.559724,3.622696,-187.4056,-0.055574731,-0.110977684,0.99845453,0.993822899,-0.132181913,-0.262044158,0.991225475,0.965055884,-0.111158135,-0.220938517,0.993802731,0.975287738,0.038310015,0.076563784,0.999265902,0.997064685,10.14956956,-32.33489363,57.69458177,-438.2304434,40.73096172,-259.9483091,4.82039352,10.58336419,-0.055660753,-0.133352013,-0.111851308,0.038338159
213,4.295,-26.20516059,-1.06304233,-8.57437105,-130.6459677,4.285,4.29,-2.76680362,-3.18583891,-3.74068939,-7.62510025,-7.59569495,-7.54451823,-6.14969338,-6.3820813,-6.61547122,2.17742598,2.19553946,2.19512981,0.005,0.005,0.005,-83.807058,-110.970096,-5432.6076,5.88106,10.235344,870.8568,-46.477584,-46.677984,-40.08,3.622696,-0.08193,-740.9252,-0.065240975,-0.130203964,0.997869538,0.99148723,-0.131296495,-0.260319761,0.991343145,0.965522461,-0.115205381,-0.228876616,0.993341694,0.973455441,0.038302871,0.076549526,0.999266176,0.99706578,13.99275711,-52.34255807,56.91975532,-429.4321317,43.76445946,-289.522522,4.818594883,10.57744127,-0.065380266,-0.132443035,-0.115977595,0.038330999
214,4.3,-24.37919208,-0.97595921,-7.64850969,-130.9973742,4.29,4.295,-3.18583891,-3.74068939,-4.3541292,-7.59569495,-7.54451823,-7.50455247,-6.3820813,-6.61547122,-6.84881894,2.19553946,2.19512981,2.16791616,0.005,0.005,0.005,-110.970096,-122.687962,-2343.5732,10.235344,7.993152,-448.4384,-46.677984,-46.669544,1.688,-0.08193,-5.44273,-1072.16,-0.075920767,-0.151403296,0.997113854,0.988472074,-0.130604968,-0.258972538,0.991434487,0.965884685,-0.119249983,-0.236798092,0.992864261,0.971558883,0.037828247,0.075602344,0.999284256,0.997138047,18.95844109,-82.54750194,56.31830777,-422.6436957,46.90632087,-321.2528988,4.699860477,10.18890348,-0.076140519,-0.131733331,-0.120107035,0.037855342
215,4.305,-22.35647886,-0.86759554,-6.70376897,-131.2478222,4.295,4.3,-3.74068939,-4.3541292,-5.04332149,-7.54451823,-7.50455247,-7.45137136,-6.61547122,-6.84881894,-7.09936335,2.19512981,2.16791616,2.13832269,0.005,0.005,0.005,-122.687962,-137.838458,-3030.0992,7.993152,10.636222,528.614,-46.669544,-50.108882,-687.8676,-5.44273,-5.918694,-95.1928,-0.087908943,-0.17513721,0.996128515,0.984544035,-0.129684676,-0.257179053,0.991555286,0.966363769,-0.12359045,-0.245285842,0.992333311,0.969450801,0.037312108,0.074572253,0.999303661,0.997215613,25.43509165,-128.2773443,55.52293514,-413.7220088,50.40095998,-357.8147281,4.572423927,9.77731783,-0.088250604,-0.130789153,-0.1245453,0.037338108
216,4.31,-20.18424344,-0.74056301,-5.74187045,-131.3892715,4.3,4.305,-4.3541292,-5.04332149,-5.78063687,-7.50455247,-7.45137136,-7.33114527,-6.84881894,-7.09936335,-7.36483092,2.16791616,2.13832269,2.08721165,0.005,0.005,0.005,-137.838458,-147.463076,-1924.9236,10.636222,24.045218,2681.7992,-50.108882,-53.093514,-596.9264,-5.918694,-10.222208,-860.7028,-0.100720071,-0.20041578,0.994914804,0.979710935,-0.127603771,-0.253121278,0.991825225,0.967434555,-0.128186868,-0.254258662,0.991750032,0.967136253,0.036420659,0.072792991,0.999336548,0.997347071,33.41576262,-193.1643895,53.74569097,-394.0174681,54.24073448,-399.4738384,4.356452472,9.092838352,-0.10123487,-0.128655501,-0.129253203,0.036444838
217,4.315,-17.91396069,-0.59757102,-4.76509069,-131.4107943,4.305,4.31,-5.04332149,-5.78063687,-6.54502383,-7.45137136,-7.33114527,-7.24551972,-7.09936335,-7.36483092,-7.6247538,2.13832269,2.08721165,2.02550646,0.005,0.005,0.005,-147.463076,-152.877392,-1082.8632,24.045218,17.12511,-1384.0216,-53.093514,-51.984576,221.7876,-10.222208,-12.341038,-423.766,-0.113983941,-0.226482123,0.993482592,0.974015322,-0.126121398,-0.250228591,0.992014815,0.968186786,-0.132684618,-0.263022923,0.991158308,0.964789584,0.035344394,0.070644621,0.999375192,0.997501548,42.83733694,-280.3713911,52.49755601,-380.3720773,58.13687051,-443.2793243,4.10267642,8.309997591,-0.114731695,-0.127136608,-0.13386824,0.035366491
218,4.32,-15.59922385,-0.4413004,-3.77611764,-131.2979645,4.31,4.315,-5.78063687,-6.54502383,-7.30828099,-7.33114527,-7.24551972,-7.10392726,-7.36483092,-7.6247538,-7.91272189,2.08721165,2.02550646,1.94633662,0.005,0.005,0.005,-152.877392,-152.651432,45.19199999,17.12511,28.318492,2238.6764,-51.984576,-57.593618,-1121.8084,-12.341038,-15.833968,-698.586,-0.127207966,-0.252349075,0.991876068,0.967636267,-0.123669494,-0.245440282,0.992323463,0.969411712,-0.137664474,-0.27270752,0.990478921,0.962096985,0.033963449,0.06788771,0.999423076,0.997692968,53.41097103,-390.3423842,50.46578252,-358.5052481,62.61116771,-495.4247573,3.788226238,7.373163453,-0.12824986,-0.124626192,-0.138987788,0.033983055
219,4.325,-13.2934788,-0.27431518,-2.77701788,-131.0328684,4.315,4.32,-6.54502383,-7.30828099,-8.06196188,-7.24551972,-7.10392726,-6.94773036,-7.6247538,-7.91272189,-8.20797525,2.02550646,1.94633662,1.85060528,0.005,0.005,0.005,-152.651432,-150.736178,383.0508,28.318492,31.23938,584.1776,-57.593618,-59.050672,-291.4108,-15.833968,-19.146268,-662.46,-0.140243934,-0.277715801,0.990116983,0.960663278,-0.120963815,-0.240151136,0.992656917,0.970735511,-0.142766704,-0.282608508,0.989756368,0.959235337,0.03229354,0.064553392,0.999478428,0.997914255,64.99522935,-523.9890614,48.27095716,-335.3735945,67.3708577,-552.9783326,3.424739902,6.337841746,-0.141643802,-0.121858634,-0.144244289,0.032310392
220,4.33,-11.04777553,-0.09901813,-1.76747793,-130.594751,4.32,4.325,-7.30828099,-8.06196188,-8.78869067,-7.10392726,-6.94773036,-6.79156816,-7.91272189,-8.20797525,-8.50294803,1.94633662,1.85060528,1.73820203,0.005,0.005,0.005,-150.736178,-145.345758,1078.084,31.23938,31.23244,-1.388,-59.050672,-58.994556,11.2232,-19.146268,-22.48065,-666.8764,-0.152790772,-0.301993576,0.988258559,0.95330996,-0.118257839,-0.234856029,0.992982922,0.972030167,-0.147860299,-0.292470112,0.989008257,0.956274664,0.030332695,0.060637476,0.999539858,0.998159855,77.24108369,-678.8479916,46.12539807,-313.2637849,72.3001252,-614.7642071,3.021346297,5.251710267,-0.15460607,-0.119093527,-0.149503604,0.030346659
221,4.335,-8.90867165,0.08234984,-0.74296188,-129.9602653,4.325,4.33,-8.06196188,-8.78869067,-9.46575178,-6.94773036,-6.79156816,-6.66672472,-8.20797525,-8.50294803,-8.82758817,1.85060528,1.73820203,1.59389091,0.005,0.005,0.005,-145.345758,-135.412222,1986.7072,31.23244,24.968688,-1252.7504,-58.994556,-64.928028,-1186.6944,-22.48065,-28.862224,-1276.3148,-0.16445803,-0.324437566,0.986384082,0.945907113,-0.11609392,-0.230617843,0.99323824,0.973044403,-0.153461655,-0.303287681,0.988154604,0.952899041,0.027815056,0.055608589,0.999613086,0.998452645,89.60045676,-848.1356831,44.44521849,-296.3040368,77.9263129,-687.9013979,2.540488233,4.049261102,-0.166728187,-0.116884264,-0.15530126,0.027825823
222,4.34,-6.91641292,0.26767342,0.30617873,-129.1035114,4.33,4.335,-8.78869067,-9.46575178,-10.08729257,-6.79156816,-6.66672472,-6.6105157,-8.50294803,-8.82758817,-9.17826469,1.73820203,1.59389091,1.43498269,0.005,0.005,0.005,-135.412222,-124.308158,2220.8128,24.968688,11.241804,-2745.3768,-64.928028,-70.135304,-1041.4552,-28.862224,-31.781644,-583.884,-0.175148372,-0.344881875,0.98454205,0.938646095,-0.115119466,-0.228708224,0.993351654,0.973495017,-0.159506703,-0.314929029,0.987196845,0.949115223,0.025042554,0.050069401,0.999686386,0.998745741,101.7534714,-1026.417036,43.69891782,-288.8723823,84.24054272,-773.1819987,2.059175321,2.954880941,-0.177898316,-0.115889942,-0.161575378,0.025050411
223,4.345,-12.96707324,0.59502135,1.39465603,-127.9960649,4.335,4.34,-9.46575178,-10.08729257,-10.63191209,-6.66672472,-6.6105157,-6.65871658,-8.82758817,-9.17826469,-9.54333193,1.59389091,1.43498269,1.25973239,0.005,0.005,0.005,-124.308158,-108.923904,3076.8508,11.241804,-9.640176,-4176.396,-70.135304,-73.013448,-575.6288,-31.781644,-35.05006,-653.6832,-0.184498789,-0.3626629,0.982832741,0.931920394,-0.115955096,-0.230345832,0.993254457,0.973108831,-0.165793471,-0.326997944,0.986160496,0.94502505,0.021984707,0.043958786,0.999758307,0.999033345,113.0375547,-1201.805344,44.33850649,-295.2375483,91.07518433,-869.1607146,1.586925694,1.999101698,-0.187721451,-0.116742588,-0.168120171,0.021990021
224,4.35,-13.98460378,1.37563623,2.5395017,-126.6063161,4.34,4.345,-10.08729257,-10.63191209,-11.08564326,-6.6105157,-6.65871658,-6.87186092,-9.17826469,-9.54333193,-9.91229187,1.43498269,1.25973239,1.00732682,0.005,0.005,0.005,-108.923904,-90.746234,3635.534,-9.640176,-42.628868,-6597.7384,-73.013448,-73.791988,-155.708,-35.05006,-50.481114,-3086.2108,-0.192276076,-0.377376744,0.981340874,0.926059821,-0.119649262,-0.237579457,0.992816224,0.971368108,-0.172140435,-0.33914159,0.985072419,0.940735341,0.017580264,0.035155094,0.999845455,0.999381869,122.8914865,-1362.331179,47.2224725,-324.5062633,98.25353012,-973.9176678,1.014707322,1.0221419,-0.195931995,-0.120515015,-0.174749015,0.017582981
225,4.355,-14.79375041,2.49782738,3.75616271,-124.8993029,4.345,4.35,-10.63191209,-11.08564326,-11.44897941,-6.65871658,-6.87186092,-7.24465114,-9.54333193,-9.91229187,-10.33338876,1.25973239,1.00732682,0.75212991,0.005,0.005,0.005,-90.746234,-72.66723,3615.8008,-42.628868,-74.558044,-6385.8352,-73.791988,-84.219378,-2085.478,-50.481114,-51.039382,-111.6536,-0.198495255,-0.389091132,0.980101849,0.921199268,-0.12610636,-0.250199236,0.992016727,0.968194372,-0.179375538,-0.352932375,0.983780675,0.935648833,0.013126766,0.026251271,0.99991384,0.999655376,131.0791295,-1500.722255,52.48497014,-380.2352988,106.7789233,-1103.388125,0.565699402,0.42547944,-0.20252513,-0.127121203,-0.182332853,0.013127897
226,4.36,-14.70495212,3.99260986,5.04816872,-122.8364874,4.35,4.355,-11.08564326,-11.44897941,-11.72807726,-6.87186092,-7.24465114,-7.78604522,-9.91229187,-10.33338876,-10.78253591,1.00732682,0.75212991,0.47290772,0.005,0.005,0.005,-72.66723,-55.81957,3369.532,-74.558044,-108.278816,-6744.1544,-84.219378,-89.82943,-1122.0104,-51.039382,-55.844438,-961.0112,-0.20326713,-0.398047174,0.979123319,0.917364948,-0.135474265,-0.268450619,0.990780866,0.963293447,-0.187081899,-0.367557682,0.98234432,0.930000726,0.008253703,0.016506844,0.999965938,0.999863753,137.5477962,-1613.171181,60.62250017,-472.0095277,116.2630807,-1253.610842,0.223641712,0.105761892,-0.207601153,-0.136734842,-0.190444323,0.008253984
227,4.365,-12.90098963,5.82879445,6.4150436,-120.3727833,4.355,4.36,-11.44897941,-11.72807726,-11.93350582,-7.24465114,-7.78604522,-8.52121774,-10.33338876,-10.78253591,-11.26866415,0.75212991,0.47290772,0.13229026,0.005,0.005,0.005,-55.81957,-41.085712,2946.7716,-108.278816,-147.034504,-7751.1376,-89.82943,-97.225648,-1479.2436,-55.844438,-68.123492,-2455.8108,-0.206776369,-0.404615133,0.978388232,0.914487066,-0.148175653,-0.293079901,0.988961059,0.956087952,-0.195409803,-0.38328526,0.980721678,0.923630018,0.002308899,0.004617785,0.999997334,0.999989338,142.4085612,-1699.433393,72.61115177,-618.7354346,126.9827917,-1430.926433,0.017500713,0.002315174,-0.211343884,-0.149829613,-0.199251029,0.002308905
