time,knee_angle_r_moment,ankle_angle_r_moment,knee_angle_l_moment,ankle_angle_l_moment,time_prev,knee_angle_r_prev,knee_angle_r,ankle_angle_r_prev,ankle_angle_r,knee_angle_l_prev,knee_angle_l,ankle_angle_l_prev,ankle_angle_l,delta_t,knee_angular_vel_r,ankle_angular_vel_r,knee_angular_vel_l,ankle_angular_vel_l
5.13,0.5824292,-96.63028896,-11.82162053,1.12900333,5.125,-5.36341476,-5.45909647,3.31375357,3.54046611,-29.86275613,-28.37821545,-8.14276551,-8.5824487,0.005,-19.136342,45.342508,296.908136,-87.936638
5.135,0.76497335,-98.59498015,-12.82279071,1.1049565,5.13,-5.45909647,-5.56605329,3.54046611,3.75943336,-28.37821545,-26.94964803,-8.5824487,-8.95941986,0.005,-21.391364,43.79345,285.713484,-75.394232
5.14,0.97537965,-100.5069999,-13.88344702,1.06767319,5.135,-5.56605329,-5.67407975,3.75943336,3.98711362,-26.94964803,-25.41652778,-8.95941986,-9.48482786,0.005,-21.605292,45.536052,306.62405,-105.0816
5.145,1.20946219,-102.365219,-14.9893298,1.01641886,5.14,-5.67407975,-5.81544601,3.98711362,4.20951531,-25.41652778,-23.94560591,-9.48482786,-9.92866392,0.005,-28.273252,44.480338,294.184374,-88.767212
5.15,1.46672184,-104.1675424,-16.12242672,0.95106106,5.145,-5.81544601,-5.94412366,4.20951531,4.42246605,-23.94560591,-22.44709874,-9.92866392,-10.41692644,0.005,-25.73553,42.590148,299.701434,-97.652504
5.155,1.74778091,-105.9110839,-17.26062697,0.87217605,5.15,-5.94412366,-6.06678957,4.42246605,4.62776993,-22.44709874,-20.94667276,-10.41692644,-10.90682589,0.005,-24.533182,41.060776,300.085196,-97.97989
5.16,2.05343552,-107.5931252,-18.52611461,0.78135398,5.155,-6.06678957,-6.20126559,4.62776993,4.81691603,-20.94667276,-19.45771405,-10.90682589,-11.35014673,0.005,-26.895204,37.82922,297.791742,-88.664168
5.165,2.38507302,-109.2097496,-19.76090861,0.68111925,5.16,-6.20126559,-6.34544087,4.81691603,4.9966859,-19.45771405,-17.97611529,-11.35014673,-11.7499122,0.005,-28.835056,35.953974,296.319752,-79.953094
5.17,2.74165586,-110.757885,-20.85022218,0.57430364,5.165,-6.34544087,-6.49604962,4.9966859,5.16877464,-17.97611529,-16.50495219,-11.7499122,-12.103352,0.005,-30.12175,34.417748,294.23262,-70.68796
5.175,3.1208731,-112.2344009,-21.75098445,0.46445536,5.17,-6.49604962,-6.64192385,5.16877464,5.30867482,-16.50495219,-15.08835643,-12.103352,-12.37513992,0.005,-29.174846,27.980036,283.319152,-54.357584
5.18,3.52092554,-113.6358608,-22.42027455,0.35574091,5.175,-6.64192385,-6.83800726,5.30867482,5.487893,-15.08835643,-13.62432651,-12.37513992,-12.6287035,0.005,-39.216682,35.843636,292.805984,-50.712716
5.185,3.94100332,-114.9594193,-22.81621005,0.25280075,5.18,-6.83800726,-7.01596532,5.487893,5.62124412,-13.62432651,-12.20804017,-12.6287035,-12.83887823,0.005,-35.591612,26.670224,283.257268,-42.034946
5.19,4.38348763,-116.2010878,-22.89895856,0.16055751,5.185,-7.01596532,-7.19667451,5.62124412,5.73207356,-12.20804017,-10.84734297,-12.83887823,-12.99804629,0.005,-36.141838,22.165888,272.13944,-31.833612
5.195,4.85456971,-117.3543418,-22.63193066,0.08398209,5.19,-7.19667451,-7.41688965,5.73207356,5.86492958,-10.84734297,-9.48460757,-12.99804629,-13.10041539,0.005,-44.043028,26.571204,272.54708,-20.47382
5.2,5.36089193,-118.4135024,-21.96512379,0.02418413,5.195,-7.41688965,-7.62300721,5.86492958,5.94896862,-9.48460757,-8.18584426,-13.10041539,-13.19390492,0.005,-41.223512,16.807808,259.752662,-18.697906
5.205,5.9060129,-119.3759564,-20.9072505,-0.00960645,5.2,-7.62300721,-7.84213639,5.94896862,6.03293811,-8.18584426,-6.96291564,-13.19390492,-13.26537089,0.005,-43.825836,16.793898,244.585724,-14.293194
5.21,6.48953557,-120.2401012,-19.43575025,-0.01405718,5.205,-7.84213639,-8.08338217,6.03293811,6.11083896,-6.96291564,-5.80746306,-13.26537089,-13.26640017,0.005,-48.249156,15.58017,231.090516,-0.205856
5.215,7.11066591,-121.0014488,-17.53856424,0.0129149,5.21,-8.08338217,-8.3275805,6.11083896,6.16693309,-5.80746306,-4.76814295,-13.26640017,-13.26876778,0.005,-48.839666,11.218826,207.864022,-0.473522
5.22,7.76434429,-121.6545921,-15.2170867,0.07209977,5.215,-8.3275805,-8.58738699,6.16693309,6.2124022,-4.76814295,-3.8599669,-13.26876778,-13.23260857,0.005,-51.961298,9.093822,181.63521,7.231842
5.225,8.43783135,-122.1953389,-12.48782935,0.1628963,5.22,-8.58738699,-8.85466687,6.2124022,6.23771529,-3.8599669,-3.10853319,-13.23260857,-13.17926976,0.005,-53.455976,5.062618,150.286742,10.667762
5.23,9.11392567,-122.6200494,-9.38344598,0.28330275,5.225,-8.85466687,-9.12759941,6.23771529,6.24332147,-3.10853319,-2.52542981,-13.17926976,-13.14502226,0.005,-54.586508,1.121236,116.620676,6.8495
5.235,9.77362468,-122.9249589,-5.95293146,0.43000454,5.23,-9.12759941,-9.43358887,6.24332147,6.25271168,-2.52542981,-2.12779543,-13.14502226,-13.0588132,0.005,-61.197892,1.878042,79.526876,17.241812
5.24,10.39674066,-123.1061427,-2.26077293,0.59856121,5.235,-9.43358887,-9.73784674,6.25271168,6.24466419,-2.12779543,-1.96257367,-13.0588132,-12.86513695,0.005,-60.851574,-1.609498,33.044352,38.73525
5.245,10.96201593,-123.1623538,1.6151754,0.78368678,5.24,-9.73784674,-10.03120375,6.24466419,6.19619396,-1.96257367,-1.93064253,-12.86513695,-12.7950261,0.005,-58.671402,-9.694046,6.386228,14.02217
5.25,11.45752388,-123.0938608,5.5872169,0.97961303,5.245,-10.03120375,-10.37889096,6.19619396,6.15181729,-1.93064253,-2.0836369,-12.7950261,-12.67931888,0.005,-69.537442,-8.875334,-30.598874,23.141444
3.4,26.29857805,-37.67783908,-16.59985508,-0.23247611,3.395,-20.11938789,-19.74617728,-4.50055778,-4.31431268,-60.25306793,-60.94753679,-27.85401849,-27.17228532,0.005,74.642122,37.24902,-138.893772,136.346634
3.405,23.85995439,-39.08620105,-13.68603985,-0.04517961,3.4,-19.74617728,-19.35857078,-4.31431268,-4.16960346,-60.94753679,-61.54946153,-27.17228532,-26.50386358,0.005,77.5213,28.941844,-120.384948,133.684348
3.41,21.47434294,-40.50710085,-10.91374502,0.12995993,3.405,-19.35857078,-18.9606493,-4.16960346,-4.02069417,-61.54946153,-62.07943992,-26.50386358,-25.84754952,0.005,79.584296,29.781858,-105.995678,131.262812
3.415,19.14193382,-41.93896751,-8.33339705,0.29035334,3.41,-18.9606493,-18.54296527,-4.02069417,-3.87539422,-62.07943992,-62.52295145,-25.84754952,-25.21261976,0.005,83.536806,29.05999,-88.702306,126.985952
3.42,16.86552153,-43.38030185,-5.98593594,0.43414138,3.415,-18.54296527,-18.13129476,-3.87539422,-3.76633329,-62.52295145,-62.90580624,-25.21261976,-24.59885077,0.005,82.334102,21.812186,-76.570958,122.753798
3.425,14.64898928,-44.82907574,-3.90175181,0.56020381,3.42,-18.13129476,-17.69153866,-3.76633329,-3.63297851,-62.90580624,-63.19775198,-24.59885077,-23.98892817,0.005,87.95122,26.670956,-58.389148,121.98452
3.43,12.49651603,-46.28362569,-2.10042339,0.66812249,3.425,-17.69153866,-17.25294064,-3.63297851,-3.52950682,-63.19775198,-63.4316123,-23.98892817,-23.3888195,0.005,87.719604,20.694338,-46.772064,120.021734
3.435,10.41273406,-47.74099893,-0.59111541,0.75811028,3.43,-17.25294064,-16.81089046,-3.52950682,-3.4601788,-63.4316123,-63.61296267,-23.3888195,-22.79834022,0.005,88.410036,13.865604,-36.270074,118.095856
3.44,8.40105162,-49.19646613,0.62650944,0.83091691,3.435,-16.81089046,-16.32722104,-3.4601788,-3.37499474,-63.61296267,-63.71805907,-22.79834022,-22.21830703,0.005,96.733884,17.036812,-21.01928,116.006638
3.445,6.45940728,-50.64686607,1.56100445,0.88772168,3.44,-16.32722104,-15.87634312,-3.37499474,-3.26671903,-63.71805907,-63.78301501,-22.21830703,-21.62073753,0.005,90.175584,21.655142,-12.991188,119.5139
3.45,4.58290171,-52.09051152,2.22762419,0.93002062,3.445,-15.87634312,-15.42359464,-3.26671903,-3.18737225,-63.78301501,-63.78702717,-21.62073753,-21.00925239,0.005,90.549696,15.869356,-0.802432,122.297028
3.455,2.7676048,-53.52624024,2.64672712,0.95951437,3.45,-15.42359464,-14.92585299,-3.18737225,-3.11551512,-63.78702717,-63.75043735,-21.00925239,-20.39256847,0.005,99.54833,14.371426,7.317964,123.336784
3.46,1.01041961,-54.95528535,2.84221246,0.97800269,3.455,-14.92585299,-14.46829506,-3.11551512,-3.03011904,-63.75043735,-63.65574679,-20.39256847,-19.76931992,0.005,91.511586,17.079216,18.938112,124.64971
3.465,-0.69032693,-56.38165835,2.84006714,0.98729014,3.46,-14.46829506,-13.9618074,-3.03011904,-2.96999279,-63.65574679,-63.5282334,-19.76931992,-19.12457478,0.005,101.297532,12.02525,25.502678,128.949028
3.47,-2.33856667,-57.81387406,2.6670789,0.98910612,3.465,-13.9618074,-13.50218822,-2.96999279,-2.88127826,-63.5282334,-63.34209572,-19.12457478,-18.49197285,0.005,91.923836,17.742906,37.227536,126.520386
3.475,-3.9404849,-59.26210581,2.34975818,0.98504121,3.47,-13.50218822,-12.99089341,-2.88127826,-2.83048997,-63.34209572,-63.13047803,-18.49197285,-17.82166648,0.005,102.258962,10.157658,42.323538,134.061274
3.48,-5.50170046,-60.73414653,1.91348959,0.97650058,3.475,-12.99089341,-12.53462474,-2.83048997,-2.73907543,-63.13047803,-62.85270769,-17.82166648,-17.19334969,0.005,91.253734,18.282908,55.554068,125.663358
3.485,-7.0273351,-62.23538205,1.38191237,0.96467471,3.48,-12.53462474,-12.02868376,-2.73907543,-2.69101798,-62.85270769,-62.55620598,-17.19334969,-16.52213444,0.005,101.188196,9.61149,59.300342,134.24305
3.49,-8.5204951,-63.76798562,0.77651324,0.95052637,3.485,-12.02868376,-11.57819417,-2.69101798,-2.60500362,-62.55620598,-62.18310746,-16.52213444,-15.9072005,0.005,90.097918,17.202872,74.619704,122.986788
3.495,-9.98197337,-65.33054251,0.11640517,0.93479279,3.49,-11.57819417,-11.11009424,-2.60500362,-2.53702167,-62.18310746,-61.7758747,-15.9072005,-15.2932733,0.005,93.619986,13.59639,81.446552,122.78544
3.5,-11.41322175,-66.92178299,-0.58172979,0.9180013,3.495,-11.11009424,-10.62519032,-2.53702167,-2.48679933,-61.7758747,-61.3407154,-15.2932733,-14.66502296,0.005,96.980784,10.044468,87.03186,125.650068
3.505,-12.81481905,-68.54074809,-1.30355255,0.9004969,3.5,-10.62519032,-10.17696867,-2.48679933,-2.40924984,-61.3407154,-60.84713687,-14.66502296,-14.085148,0.005,89.64433,15.509898,98.715706,115.974992
3.51,-14.19026908,-70.18504559,-2.03687034,0.88247762,3.505,-10.17696867,-9.73323012,-2.40924984,-2.32923013,-60.84713687,-60.3095487,-14.085148,-13.48649358,0.005,88.74771,16.003942,107.517634,119.730884
3.515,-15.54609405,-71.85071064,-2.76171402,0.86507819,3.51,-9.73323012,-9.31447435,-2.32923013,-2.23798502,-60.3095487,-59.72451404,-13.48649358,-12.99198484,0.005,83.751154,18.249022,117.006932,98.901748
3.52,-16.87320131,-73.53688955,-3.45439893,0.84984482,3.515,-9.31447435,-8.92085217,-2.23798502,-2.11983058,-59.72451404,-59.08148099,-12.99198484,-12.52496408,0.005,78.724436,23.630888,128.60661,93.404152
3.525,-18.1660652,-75.24461991,-4.11867364,0.83549066,3.52,-8.92085217,-8.50984963,-2.11983058,-2.03959828,-59.08148099,-58.4156937,-12.52496408,-11.99043679,0.005,82.200508,16.04646,133.157458,106.905458
3.53,-19.41780313,-76.974029,-4.7469758,0.82211302,3.525,-8.50984963,-8.14499631,-2.03959828,-1.90516216,-58.4156937,-57.70509205,-11.99043679,-11.50809991,0.005,72.970664,26.887224,142.12033,96.467376
3.535,-20.62011834,-78.72251166,-5.33283333,0.80982965,3.53,-8.14499631,-7.80352325,-1.90516216,-1.77330562,-57.70509205,-56.94674617,-11.50809991,-11.10510887,0.005,68.294612,26.371308,151.669176,80.598208
3.54,-21.76286422,-80.48271289,-5.87072317,0.79880052,3.535,-7.80352325,-7.48404175,-1.77330562,-1.6248835,-56.94674617,-56.14269898,-11.10510887,-10.70441012,0.005,63.8963,29.684424,160.809438,80.13975
3.545,-22.83748522,-82.24594278,-6.3560185,0.78924151,3.54,-7.48404175,-7.18801701,-1.6248835,-1.46384137,-56.14269898,-55.30129511,-10.70441012,-10.31499445,0.005,59.204948,32.208426,168.280774,77.883134
3.55,-23.83925381,-84.00285554,-6.78500524,0.78142867,3.545,-7.18801701,-6.91652633,-1.46384137,-1.28785042,-55.30129511,-54.42357255,-10.31499445,-9.94601179,0.005,54.298136,35.19819,175.544512,73.796532
3.555,-24.77059245,-85.74537398,-7.15492545,0.77569174,3.55,-6.91652633,-6.66808024,-1.28785042,-1.08535133,-54.42357255,-53.50949783,-9.94601179,-9.53404462,0.005,49.689218,40.499818,182.814944,82.393434
3.56,-25.63792846,-87.46758609,-7.46402678,0.77239891,3.555,-6.66808024,-6.46056106,-1.08535133,-0.89873741,-53.50949783,-52.56317782,-9.53404462,-9.27645301,0.005,41.503836,37.322784,189.264002,51.518322
3.565,-26.44372054,-89.16489896,-7.71163941,0.77193742,3.56,-6.46056106,-6.27671331,-0.89873741,-0.67214462,-52.56317782,-51.56343286,-9.27645301,-9.05725478,0.005,36.76955,45.318558,199.948992,43.839646
3.57,-27.18840332,-90.83387448,-7.89830641,0.77469533,3.565,-6.27671331,-6.10929429,-0.67214462,-0.47194404,-51.56343286,-50.54332886,-9.05725478,-8.85930865,0.005,33.483804,40.040116,204.0208,39.589226
3.575,-27.87378508,-92.47207789,-8.02593114,0.78104576,3.57,-6.10929429,-5.96016189,-0.47194404,-0.25673344,-50.54332886,-49.49787968,-8.85930865,-8.66178138,0.005,29.82648,43.04212,209.089836,39.505454
3.58,-28.50179242,-94.07748965,-8.09786013,0.79133158,3.575,-5.96016189,-5.80491334,-0.25673344,-0.06996819,-49.49787968,-48.45384475,-8.66178138,-8.41829144,0.005,31.04971,37.35305,208.806986,48.697988
3.585,-29.07568214,-95.65211783,-8.11885878,0.80584843,3.58,-5.80491334,-5.69782036,-0.06996819,0.16239381,-48.45384475,-47.36347003,-8.41829144,-8.30022619,0.005,21.418596,46.4724,218.074944,23.61305
3.59,-29.60042409,-97.2045217,-8.0950089,0.82482583,3.585,-5.69782036,-5.60529761,0.16239381,0.38825549,-47.36347003,-46.25078669,-8.30022619,-8.20347347,0.005,18.50455,45.172336,222.536668,19.350544
3.595,-30.08224399,-98.74779521,-8.03357188,0.84840745,3.59,-5.60529761,-5.51857541,0.38825549,0.6206259,-46.25078669,-45.11591709,-8.20347347,-8.0892386,0.005,17.34444,46.474082,226.97392,22.846974
3.6,-30.52877316,-100.2977278,-7.94282739,0.87663021,3.595,-5.51857541,-5.45983274,0.6206259,0.84192635,-45.11591709,-43.96629762,-8.0892386,-8.08518509,0.005,11.748534,44.26009,229.923894,0.810702
3.605,-30.94937679,-101.8718402,-7.83189029,0.90940263,3.6,-5.45983274,-5.40418192,0.84192635,1.06978288,-43.96629762,-42.79351365,-8.08518509,-8.0784248,0.005,11.130164,45.571306,234.556794,1.352058
3.61,-31.35219143,-103.4859436,-7.71051944,0.9464831,3.605,-5.40418192,-5.3721606,1.06978288,1.31861501,-42.79351365,-41.60341356,-8.0784248,-8.10189936,0.005,6.404264,49.766426,238.020018,-4.694912
3.615,-31.74343689,-105.1522385,-7.58892477,0.98745843,3.61,-5.3721606,-5.32366942,1.31861501,1.5335169,-41.60341356,-40.39287427,-8.10189936,-8.12541293,0.005,9.698236,42.980378,242.107858,-4.702714
3.62,-32.12777508,-106.8767795,-7.51590766,1.02906151,3.615,-5.32366942,-5.284786,1.5335169,1.77139357,-40.39287427,-39.16305427,-8.12541293,-8.15713315,0.005,7.776684,47.575334,245.964,-6.344044
3.625,-32.50948528,-108.6595579,-7.50876631,1.07027459,3.62,-5.284786,-5.27032856,1.77139357,2.01591586,-39.16305427,-37.91236527,-8.15713315,-8.21431412,0.005,2.891488,48.904458,250.1378,-11.436194
3.63,-32.88944532,-110.4942132,-7.5483556,1.1122558,3.625,-5.27032856,-5.26297941,2.01591586,2.26445568,-37.91236527,-36.65807069,-8.21431412,-8.28329181,0.005,1.46983,49.707964,250.858916,-13.795538
3.635,-33.26537317,-112.370814,-7.6462772,1.15370604,3.63,-5.26297941,-5.26408794,2.26445568,2.51426579,-36.65807069,-35.37481504,-8.28329181,-8.35052313,0.005,-0.221706,49.962022,256.65113,-13.446264
3.64,-33.63123667,-114.2786666,-7.81347872,1.19310668,3.635,-5.26408794,-5.26597123,2.51426579,2.74262401,-35.37481504,-34.03142265,-8.35052313,-8.48516733,0.005,-0.376658,45.671644,268.678478,-26.92884
3.645,-33.97704418,-116.2066628,-8.06006644,1.22873431,3.64,-5.26597123,-5.27649375,2.74262401,2.9735706,-34.03142265,-32.68438951,-8.48516733,-8.61892668,0.005,-2.104504,46.189318,269.406628,-26.75187
3.65,-34.29286753,-118.1448688,-8.39518634,1.25868784,3.645,-5.27649375,-5.28879582,2.9735706,3.19197405,-32.68438951,-31.33897667,-8.61892668,-8.75790588,0.005,-2.460414,43.68069,269.082568,-27.79584
3.655,-34.56923391,-120.0828902,-8.82865309,1.28105616,3.65,-5.28879582,-5.33849247,3.19197405,3.43580683,-31.33897667,-29.93726526,-8.75790588,-8.9054125,0.005,-9.93933,48.766556,280.342282,-29.501324
3.66,-34.80104363,-122.0107976,-9.37092044,1.294062,3.655,-5.33849247,-5.39563527,3.43580683,3.65140185,-29.93726526,-28.50728441,-8.9054125,-9.15586438,0.005,-11.42856,43.119004,285.99617,-50.090376
3.665,-34.98895019,-123.9184091,-10.02156049,1.29514001,3.66,-5.39563527,-5.44421834,3.65140185,3.86137427,-28.50728441,-27.07942343,-9.15586438,-9.3521075,0.005,-9.716614,41.994484,285.572196,-39.248624
3.67,-35.13903279,-125.7949783,-10.78487885,1.28215353,3.665,-5.44421834,-5.52109402,3.86137427,4.07167562,-27.07942343,-25.62157554,-9.3521075,-9.61056377,0.005,-15.375136,42.06027,291.569578,-51.691254
3.675,-35.26234275,-127.6305737,-11.66394969,1.25307878,3.67,-5.52109402,-5.60671151,4.07167562,4.27220671,-25.62157554,-24.14331914,-9.61056377,-9.90404217,0.005,-17.123498,40.106218,295.65128,-58.69568
3.68,-35.36700035,-129.4134042,-12.66047489,1.20609461,3.675,-5.60671151,-5.7001542,4.27220671,4.46506278,-24.14331914,-22.65008846,-9.90404217,-10.22887232,0.005,-18.688538,38.571214,298.646136,-64.96603
3.685,-35.45684476,-131.1305129,-13.77452433,1.13968084,3.68,-5.7001542,-5.80555844,4.46506278,4.6483235,-22.65008846,-21.14344756,-10.22887232,-10.58153375,0.005,-21.080848,36.652144,301.32818,-70.532286
3.69,-35.53261165,-132.7714195,-15.18988047,1.05288816,3.685,-5.80555844,-5.9233397,4.6483235,4.82248816,-21.14344756,-19.62282658,-10.58153375,-10.96196791,0.005,-23.556252,34.832932,304.124196,-76.086832
3.695,-35.58988129,-134.3282259,-16.75439441,0.945685,3.69,-5.9233397,-6.04914734,4.82248816,4.99007735,-19.62282658,-18.10119586,-10.96196791,-11.35660173,0.005,-25.161528,33.517838,304.326144,-78.926764
3.7,-35.61874195,-135.7962107,-18.36432413,0.81799747,3.695,-6.04914734,-6.16623108,4.99007735,5.13217016,-18.10119586,-16.60195896,-11.35660173,-11.75406599,0.005,-23.416748,28.418562,299.84738,-79.492852
3.705,-35.60653691,-137.1744186,-19.99429745,0.6703035,3.7,-6.16623108,-6.34886433,5.13217016,5.30165441,-16.60195896,-15.04914596,-11.75406599,-12.18048267,0.005,-36.52665,33.89685,310.5626,-85.283336
3.71,-35.54034494,-138.464521,-21.61781242,0.50378094,3.705,-6.34886433,-6.5110412,5.30165441,5.42528412,-15.04914596,-13.51410276,-12.18048267,-12.63039782,0.005,-32.435374,24.725942,307.00864,-89.98303
3.715,-35.40526394,-139.6667267,-23.20764935,0.32039727,3.71,-6.5110412,-6.68807421,5.42528412,5.53267472,-13.51410276,-11.99862426,-12.63039782,-13.06159233,0.005,-35.406602,21.47812,303.0957,-86.238902
3.72,-35.18494476,-140.7792576,-24.7360224,0.12298061,3.715,-6.68807421,-6.86832775,5.53267472,5.62039842,-11.99862426,-10.52835778,-13.06159233,-13.47283939,0.005,-36.050708,17.54474,294.053296,-82.249412
3.725,-34.86398808,-141.797778,-26.14729479,-0.08988565,3.72,-6.86832775,-7.08771972,5.62039842,5.71658143,-10.52835778,-9.0607144,-13.47283939,-13.87797515,0.005,-43.878394,19.236602,293.528676,-81.027152
3.73,-34.43358348,-142.7186449,-27.4603265,-0.30731871,3.725,-7.08771972,-7.31550984,5.71658143,5.79231003,-9.0607144,-7.64327015,-13.87797515,-14.26672913,0.005,-45.558024,15.14572,283.48885,-77.750796
3.735,-33.89136438,-143.5392528,-28.64541568,-0.5223883,3.73,-7.31550984,-7.54721977,5.79231003,5.83168179,-7.64327015,-6.2866931,-14.26672913,-14.60825061,0.005,-46.341986,7.874352,271.31541,-68.304296
3.74,-33.23681828,-144.2542005,-29.66209046,-0.72931095,3.735,-7.54721977,-7.79842963,5.83168179,5.84863298,-6.2866931,-5.05587535,-14.60825061,-14.88081221,0.005,-50.241972,3.390238,246.16355,-54.51232
3.745,-32.47081929,-144.8554621,-30.47110271,-0.9221743,3.74,-7.79842963,-8.07026282,5.84863298,5.86555462,-5.05587535,-3.96355968,-14.88081221,-15.10197434,0.005,-54.366638,3.384328,218.463134,-44.232426
3.75,-31.59448056,-145.3325485,-31.03640638,-1.09519014,3.745,-8.07026282,-8.35732992,5.86555462,5.86395636,-3.96355968,-3.02003145,-15.10197434,-15.21873985,0.005,-57.41342,-0.319652,188.705646,-23.353102
3.755,-30.61291685,-145.674715,-31.32718182,-1.24296579,3.75,-8.35732992,-8.64026566,5.86395636,5.82403158,-3.02003145,-2.2613595,-15.21873985,-15.22482906,0.005,-56.587148,-7.984956,151.73439,-1.217842
3.76,-29.53864237,-145.8744274,-31.31972624,-1.36077288,3.755,-8.64026566,-8.96174567,5.82403158,5.80274077,-2.2613595,-1.73364043,-15.22482906,-15.11120401,0.005,-64.296002,-4.258162,105.543814,22.72501
3.765,-28.38726274,-145.9258331,-30.99904377,-1.44478989,3.76,-8.96174567,-9.2516729,5.80274077,5.70977087,-1.73364043,-1.38910512,-15.11120401,-14.98631102,0.005,-57.985446,-18.59398,68.907062,24.978598
3.77,-27.17430772,-145.824304,-30.36002189,-1.49229554,3.765,-9.2516729,-9.58155718,5.70977087,5.62031033,-1.38910512,-1.31904441,-14.98631102,-14.67784991,0.005,-65.976856,-17.892108,14.012142,61.692222
3.775,-25.91264865,-145.5647453,-29.40811732,-1.50179482,3.77,-9.58155718,-9.90292881,5.62031033,5.49259329,-1.31904441,-1.4026785,-14.67784991,-14.46683841,0.005,-64.274326,-25.543408,-16.726818,42.2023
